cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.05,1785359288.737516,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.800586462020874,-0.00222445628605783,0.0035534417256712914,0.0003496797289699316,0.0009369211038574576,-0.0049935621209442616,0.013840819709002972,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.05454545454545455,1785359288.757868,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.800586462020874,-0.00222445628605783,0.0035534417256712914,0.0003496797289699316,0.0009369211038574576,-0.0049935621209442616,0.013840819709002972,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.0590909090909091,1785359288.782895,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.800586462020874,-0.005060278344899416,0.0016348991775885224,-7.371228275587782e-05,0.0006502295727841556,-0.003319148439913988,0.014265879988670349,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.06363636363636364,1785359288.807917,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.800586462020874,-0.005060278344899416,0.0016348991775885224,-7.371228275587782e-05,0.0006502295727841556,-0.003319148439913988,0.014265879988670349,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.06818181818181819,1785359288.828407,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5577712059020996,-0.0005823815008625388,0.002538945060223341,0.0004529100260697305,0.000539959582965821,-0.004931828007102013,0.014223165810108185,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.07272727272727272,1785359288.850084,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5577712059020996,-0.0005823815008625388,0.002538945060223341,0.0004529100260697305,0.000539959582965821,-0.004931828007102013,0.014223165810108185,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.07727272727272727,1785359288.870847,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5577712059020996,-0.004341498948633671,-0.0010125732515007257,-0.00045594238326884806,-0.0003163133515045047,-0.0037193032912909985,0.014952710829675198,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.08181818181818182,1785359288.8954182,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5577712059020996,-0.004341498948633671,-0.0010125732515007257,-0.00045594238326884806,-0.0003163133515045047,-0.0037193032912909985,0.014952710829675198,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.08636363636363636,1785359288.9199271,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5577712059020996,0.00514150271192193,0.0040798126719892025,0.0013474095612764359,0.0006915099220350385,0.021675696596503258,0.014177847653627396,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.09090909090909091,1785359288.9404411,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.594721555709839,0.00514150271192193,0.0040798126719892025,0.0013474095612764359,0.0006915099220350385,0.021675696596503258,0.014177847653627396,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.09545454545454546,1785359288.961249,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.594721555709839,0.00514150271192193,0.0040798126719892025,0.0013474095612764359,0.0006915099220350385,0.021675696596503258,0.014177847653627396,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.1,1785359288.986519,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.594721555709839,0.004009210970252752,0.003063370008021593,0.0014233095571398735,0.0005446094437502325,-0.04522706940770149,0.012653527781367302,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.10454545454545455,1785359289.00986,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.594721555709839,0.004009210970252752,0.003063370008021593,0.0014233095571398735,0.0005446094437502325,-0.04522706940770149,0.012653527781367302,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.1090909090909091,1785359289.0331242,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5894429683685303,0.0027066082693636417,0.004917504731565714,0.0014109141193330288,0.000768285826779902,-0.016703711822628975,0.01188606210052967,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.11363636363636363,1785359289.055039,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5894429683685303,0.0027066082693636417,0.004917504731565714,0.0014109141193330288,0.000768285826779902,-0.016703711822628975,0.01188606210052967,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.1181818181818182,1785359289.075844,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5894429683685303,0.019658174365758896,-0.005560845136642456,0.0049260756932199,-0.0012039442081004381,0.004478326067328453,0.012360361404716969,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.12272727272727274,1785359289.0998652,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5894429683685303,0.019658174365758896,-0.005560845136642456,0.0049260756932199,-0.0012039442081004381,0.004478326067328453,0.012360361404716969,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.12727272727272726,1785359289.120846,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5894429683685303,0.05074275657534599,-0.013432743959128857,0.011990172788500786,-0.0028890236280858517,0.036473166197538376,0.012732066214084625,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.13181818181818183,1785359289.144414,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.578885793685913,0.05074275657534599,-0.013432743959128857,0.011990172788500786,-0.0028890236280858517,0.036473166197538376,0.012732066214084625,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.13636363636363635,1785359289.1648471,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.578885793685913,0.08900346606969833,-0.02479594759643078,0.02184196561574936,-0.005549819208681583,0.046695079654455185,0.012364784255623817,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.14090909090909093,1785359289.186048,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.578885793685913,0.08900346606969833,-0.02479594759643078,0.02184196561574936,-0.005549819208681583,0.046695079654455185,0.012364784255623817,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.14545454545454545,1785359289.211313,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.578885793685913,0.08900346606969833,-0.02479594759643078,0.02184196561574936,-0.005549819208681583,0.046695079654455185,0.012364784255623817,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.15,1785359289.2354372,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5630500316619873,0.13922721147537231,-0.04758043214678764,0.036386843770742416,-0.010964764282107353,0.08482392877340317,0.013000447303056717,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.15454545454545454,1785359289.257036,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5630500316619873,0.13922721147537231,-0.04758043214678764,0.036386843770742416,-0.010964764282107353,0.08482392877340317,0.013000447303056717,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
0.0,0.0,0.0,0.15909090909090912,1785359289.280865,0.01701348088681698,-0.00778698455542326,0.5129649639129639,2.8860650062561035,5,9719,takeoff,3.5630500316619873,0.13823391497135162,-0.057575564831495285,0.04440794140100479,-0.01515001617372036,0.15123268961906433,0.014651061035692692,1,0.7071067690849304,-0.7071067690849304,0.0,0.2474873661994934,24,1,6,-0.22995078563690186,-0.2221863567829132,-0.22349664568901062
