cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.iter,obs.mpcUs,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.05,1785361075.6321669,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8480939865112305,-0.004500861745327711,0.0056112101301550865,0.00013758084969595075,0.0010612108744680882,0.0055824872106313705,0.011116517707705498,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.05454545454545455,1785361075.653544,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8480939865112305,-0.004500861745327711,0.0056112101301550865,0.00013758084969595075,0.0010612108744680882,0.0055824872106313705,0.011116517707705498,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0590909090909091,1785361075.678614,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8480939865112305,-0.005625628400593996,0.0019846847280859947,0.000116239971248433,0.0004006586968898773,0.009520474821329117,0.010592778213322163,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.06363636363636364,1785361075.700772,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8480939865112305,-0.005625628400593996,0.0019846847280859947,0.000116239971248433,0.0004006586968898773,0.009520474821329117,0.010592778213322163,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.06818181818181819,1785361075.722827,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.008740358985960484,-0.0026582854334264994,2.498985850252211e-05,0.0002441631513647735,0.006327528972178698,0.010115910321474075,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.07272727272727272,1785361075.744742,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.008740358985960484,-0.0026582854334264994,2.498985850252211e-05,0.0002441631513647735,0.006327528972178698,0.010115910321474075,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.07727272727272727,1785361075.7675269,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.011621806770563126,-0.007093430962413549,-0.00022074923617765307,1.3828750525135547e-05,0.0465267039835453,0.009901674464344978,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.08181818181818182,1785361075.791521,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.011621806770563126,-0.007093430962413549,-0.00022074923617765307,1.3828750525135547e-05,0.0465267039835453,0.009901674464344978,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.08636363636363636,1785361075.812723,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,-0.0416220985352993,-0.011756809428334236,-0.005984252318739891,-0.0005197185091674328,0.10425448417663574,0.009152578189969063,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.09090909090909091,1785361075.834388,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,-0.0416220985352993,-0.011756809428334236,-0.005984252318739891,-0.0005197185091674328,0.10425448417663574,0.009152578189969063,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.09545454545454546,1785361075.854754,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,-0.0416220985352993,-0.011756809428334236,-0.005984252318739891,-0.0005197185091674328,0.10425448417663574,0.009152578189969063,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,1785361075.8797839,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,-0.07276914268732071,-0.014161521568894386,-0.01330600492656231,-0.0005970468046143651,0.08420561999082565,0.008415572345256805,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.10454545454545455,1785361075.903668,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,-0.07276914268732071,-0.014161521568894386,-0.01330600492656231,-0.0005970468046143651,0.08420561999082565,0.008415572345256805,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1090909090909091,1785361075.927395,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.10385619103908539,-0.023733705282211304,-0.02186713181436062,-0.002239458030089736,0.08707094937562943,0.007751802448183298,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.11363636363636363,1785361075.951919,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.10385619103908539,-0.023733705282211304,-0.02186713181436062,-0.002239458030089736,0.08707094937562943,0.007751802448183298,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1181818181818182,1785361075.974517,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.10738903284072876,-0.015247797593474388,-0.026131289079785347,-0.001497038290835917,0.19914720952510834,0.007880973629653454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12272727272727274,1785361075.99952,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.10738903284072876,-0.015247797593474388,-0.026131289079785347,-0.001497038290835917,0.19914720952510834,0.007880973629653454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12727272727272726,1785361076.022548,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,-0.09564059972763062,-0.01941458322107792,-0.029235664755105972,-0.0031473140697926283,0.3912573456764221,0.00916011817753315,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13181818181818183,1785361076.046342,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,-0.09564059972763062,-0.01941458322107792,-0.029235664755105972,-0.0031473140697926283,0.3912573456764221,0.00916011817753315,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13636363636363635,1785361076.069789,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,-0.04103311896324158,-0.013843932189047337,-0.025564271956682205,-0.002867451636120677,0.5120631456375122,0.007915723137557507,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14090909090909093,1785361076.093872,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,-0.04103311896324158,-0.013843932189047337,-0.025564271956682205,-0.002867451636120677,0.5120631456375122,0.007915723137557507,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14545454545454545,1785361076.114754,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7002933025360107,0.11409170925617218,-0.04006612300872803,-0.0009886880870908499,-0.008361240848898888,0.712744951248169,0.003444700501859188,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15,1785361076.136537,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7002933025360107,0.11409170925617218,-0.04006612300872803,-0.0009886880870908499,-0.008361240848898888,0.712744951248169,0.003444700501859188,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15454545454545454,1785361076.158609,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7002933025360107,0.23890948295593262,-0.07955961674451828,0.025027763098478317,-0.018412629142403603,0.9464980959892273,-0.001762137864716351,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15909090909090912,1785361076.180732,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7002933025360107,0.23890948295593262,-0.07955961674451828,0.025027763098478317,-0.018412629142403603,0.9464980959892273,-0.001762137864716351,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.16363636363636364,1785361076.2035651,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7002933025360107,0.23890948295593262,-0.07955961674451828,0.025027763098478317,-0.018412629142403603,0.9464980959892273,-0.001762137864716351,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1681818181818182,1785361076.2247648,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,0.30372756719589233,-0.12339139729738235,0.04808323457837105,-0.0317099429666996,1.200178623199463,-0.003898549359291792,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17272727272727273,1785361076.2465432,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,0.30372756719589233,-0.12339139729738235,0.04808323457837105,-0.0317099429666996,1.200178623199463,-0.003898549359291792,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17727272727272725,1785361076.270347,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,0.2986387610435486,-0.11452850699424744,0.06562484055757523,-0.03825119882822037,1.3872301578521729,-0.0012658307095989585,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.18181818181818182,1785361076.292186,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,0.2986387610435486,-0.11452850699424744,0.06562484055757523,-0.03825119882822037,1.3872301578521729,-0.0012658307095989585,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1863636363636364,1785361076.316718,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6897361278533936,0.1863604485988617,-0.07916451245546341,0.06770673394203186,-0.04111883416771889,1.5734330415725708,0.009245097637176514,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.19090909090909092,1785361076.341138,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6897361278533936,0.1863604485988617,-0.07916451245546341,0.06770673394203186,-0.04111883416771889,1.5734330415725708,0.009245097637176514,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1954545454545455,1785361076.361525,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6897361278533936,0.07795359939336777,-0.04953993856906891,0.06825067847967148,-0.04493067413568497,1.6902024745941162,0.02169472724199295,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,1785361076.3845289,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6897361278533936,0.07795359939336777,-0.04953993856906891,0.06825067847967148,-0.04493067413568497,1.6902024745941162,0.02169472724199295,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.20454545454545453,1785361076.409528,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6897361278533936,-0.09789779037237167,0.014866123907268047,0.05056076496839523,-0.040470585227012634,1.58722984790802,0.0317874513566494,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2090909090909091,1785361076.4305348,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.695014715194702,-0.09789779037237167,0.014866123907268047,0.05056076496839523,-0.040470585227012634,1.58722984790802,0.0317874513566494,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.21363636363636362,1785361076.451521,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.695014715194702,-0.09789779037237167,0.014866123907268047,0.05056076496839523,-0.040470585227012634,1.58722984790802,0.0317874513566494,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2181818181818182,1785361076.472521,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.695014715194702,-0.2512951195240021,0.08110109716653824,0.02752954699099064,-0.032196223735809326,1.3520668745040894,0.04341830313205719,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.22272727272727272,1785361076.4947379,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.695014715194702,-0.2512951195240021,0.08110109716653824,0.02752954699099064,-0.032196223735809326,1.3520668745040894,0.04341830313205719,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2272727272727273,1785361076.515695,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.34801796078681946,0.12826837599277496,0.004111060872673988,-0.023570768535137177,1.03278386592865,0.05358433350920677,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2318181818181818,1785361076.537148,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.34801796078681946,0.12826837599277496,0.004111060872673988,-0.023570768535137177,1.03278386592865,0.05358433350920677,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2363636363636364,1785361076.562078,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.40148696303367615,0.16726930439472198,-0.020821241661906242,-0.01257429551333189,0.777207612991333,0.06115832179784775,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2409090909090909,1785361076.587144,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.40148696303367615,0.16726930439472198,-0.020821241661906242,-0.01257429551333189,0.777207612991333,0.06115832179784775,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.24545454545454548,1785361076.608523,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.6791789531707764,-0.40322259068489075,0.17680895328521729,-0.043700605630874634,-0.003654890228062868,0.5209349989891052,0.0701972246170044,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,1785361076.631718,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.684457540512085,-0.40322259068489075,0.17680895328521729,-0.043700605630874634,-0.003654890228062868,0.5209349989891052,0.0701972246170044,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2545454545454545,1785361076.652529,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.684457540512085,-0.40322259068489075,0.17680895328521729,-0.043700605630874634,-0.003654890228062868,0.5209349989891052,0.0701972246170044,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2590909090909091,1785361076.6765802,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.684457540512085,-0.3406648635864258,0.17010430991649628,-0.0590754970908165,0.004501215647906065,0.40247002243995667,0.07950807362794876,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.26363636363636367,1785361076.701387,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.684457540512085,-0.3406648635864258,0.17010430991649628,-0.0590754970908165,0.004501215647906065,0.40247002243995667,0.07950807362794876,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2681818181818182,1785361076.725587,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.668621778488159,-0.2500517666339874,0.16058030724525452,-0.06942369043827057,0.013112515211105347,0.295794278383255,0.08662217110395432,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.27272727272727276,1785361076.748569,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.668621778488159,-0.2500517666339874,0.16058030724525452,-0.06942369043827057,0.013112515211105347,0.295794278383255,0.08662217110395432,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2772727272727273,1785361076.7715142,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.668621778488159,-0.1303795725107193,0.12987488508224487,-0.07180864363908768,0.01833721250295639,0.2682042419910431,0.09250030666589737,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2818181818181818,1785361076.7953331,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.668621778488159,-0.1303795725107193,0.12987488508224487,-0.07180864363908768,0.01833721250295639,0.2682042419910431,0.09250030666589737,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
