t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
0.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9999997236266527,-0.0,-0.0007434693122183657,0.0,0.0,0.22781518877298898,0.0,0.11033386013201738,0.11039138387824698,0.11039138387824701,0.11033386013201733
0.020000000,1.5523840000000004e-06,0.0,1.1,0.00015523840000000003,0.0,0.0,0.9999988223629355,0.0,0.0015346897870264279,0.0,0.0,0.2783273045148039,0.0,0.10953618366383837,0.11118985607621153,0.11118985607621153,0.10953618366383834
0.040000000,1.5149056000000005e-05,0.0,1.1,0.0012044288000000005,0.0,0.0,0.9999883688357174,0.0,0.004823089599134377,0.0,0.0,0.4230715698089114,0.0,0.1090131615103533,0.1117221080626563,0.11172210806265635,0.10901316151035328
0.060000000,6.6598656e-05,0.0,1.1,0.003940531199999999,0.0,0.0,0.9999500380311143,0.0,0.009996071306932431,0.0,0.0,0.5981845484675805,0.0,0.10901267742874039,0.11175644170853775,0.11175644170853781,0.10901267742874035
0.080000000,0.000196509184,0.0,1.1,0.009050521600000002,0.0,0.0,0.9998590999400837,0.0,0.01678631189409106,0.0,0.0,0.7470398961112407,0.0,0.10927155844597164,0.1115779035947922,0.11157790359479225,0.1092715584459716
0.100000000,0.00045821440000000006,0.0,1.1,0.017120000000000003,0.0,0.0,0.9996890740312797,0.0,0.024935020803734678,0.0,0.0,0.8705048724985054,0.0,0.10955814420979282,0.11144167138691713,0.11144167138691713,0.10955814420979278
0.120000000,0.000915792384,0.0,1.1,0.028637798399999994,0.0,0.0,0.9994153023703317,0.0,0.034191422725860086,0.0,0.0,0.9694362410199138,0.0,0.10988328474254441,0.11135900335039164,0.11135900335039169,0.10988328474254436
0.140000000,0.001642176256,0.0,1.1,0.04400058880000001,0.0,0.0,0.9990176949044898,0.0,0.0443130372206635,0.0,0.0,1.0447494644985136,0.0,0.11025542026392009,0.11133984873873227,0.11133984873873227,0.11025542026392005
0.160000000,0.0027173570560000007,0.0,1.1,0.06351749120000003,0.0,0.0,0.9984826762569142,0.0,0.055066734194342354,0.0,0.0,1.0974794845909073,0.0,0.11067988182159716,0.11139191487854777,0.11139191487854783,0.11067988182159712
0.180000000,0.004226678784000001,0.0,1.1,0.0874146816,0.0,0.0,0.9978043571857581,0.0,0.06623039167267664,0.0,0.0,1.1288223418337628,0.0,0.11115856934690863,0.11151997382737991,0.11151997382737995,0.11115856934690864
0.200000000,0.006259225600000001,0.0,1.1,0.11584000000000001,0.0,0.0,0.9969849712996204,0.0,0.07759489031305636,0.0,0.0,1.1401521024679437,0.0,0.11168993348039763,0.11172541945544687,0.11172541945544687,0.11168993348039759
0.220000000,0.008906301184000001,0.0,1.1,0.1488675584,0.0,0.0,0.9960346505278376,0.0,0.08896614495350821,0.0,0.0,1.133012327113681,0.0,0.11226918911003042,0.11200607711720884,0.11200607711720884,0.11226918911003046
0.240000000,0.012260000256,0.0,1.1,0.18650234879999997,0.0,0.0,0.9949706497600931,0.0,0.1001668913163335,0.0,0.0,1.1090853112817898,0.0,0.11288869250588325,0.11235625557342092,0.11235625557342092,0.1128886925058832
0.260000000,0.016411872256,0.0,1.1,0.22868485120000004,0.0,0.0,0.9938161608484054,0.0,0.11103800446935526,0.0,0.0,1.0701451547616552,0.0,0.11353842145586444,0.11276701647374883,0.11276701647374883,0.11353842145586442
0.280000000,0.021451677183999998,0.0,1.1,0.27529564160000003,0.0,0.0,0.992598870915213,0.0,0.12143920889829743,0.0,0.0,1.0180021293928119,0.0,0.11420650835711675,0.11322662343076577,0.11322662343076581,0.11420650835711672
0.300000000,0.027466233599999997,0.0,1.1,0.3261599999999999,0.0,0.0,0.9913494165735935,0.0,0.131249130508342,0.0,0.0,0.9544458281481341,0.0,0.1148797881467272,0.11372112327757658,0.11372112327757654,0.11487978814672718
0.320000000,0.034538358783999995,0.0,1.1,0.3810525184000002,0.0,0.0,0.9900998659456779,0.0,0.1403647229696644,0.0,0.0,0.8811934679608076,0.0,0.11554433439166756,0.11423500822090366,0.1142350082209037,0.1155443343916676
0.340000000,0.042745901056,0.0,1.1,0.4397017088,0.0,0.0,0.9888823293495936,0.0,0.14870016375284165,0.0,0.0,0.7998479236380778,0.0,0.11618596640022205,0.11475190953715486,0.11475190953715486,0.11618596640022204
0.360000000,0.052160864256,0.0,1.1,0.5017946112,0.0,0.0,0.9877277636876564,0.0,0.1561853541167715,0.0,0.0,0.711868061557984,0.0,0.1167907172392972,0.11525528015518037,0.11525528015518037,0.11679071723929714
0.380000000,0.062848624384,0.0,1.1,0.5669814016000002,0.0,0.0,0.9866650009270489,0.0,0.1627641727949571,0.0,0.0,0.6185521082699388,0.0,0.11734525712808179,0.11572903308116926,0.1157290330811693,0.11734525712808176
0.400000000,0.07486723840000001,0.0,1.1,0.6348800000000001,0.0,0.0,0.9857200019863067,0.0,0.16839262954213768,0.0,0.0,0.5210333738761134,0.0,0.11783726934691724,0.11615811314013735,0.11615811314013735,0.1178372693469172
0.420000000,0.088266845184,0.0,1.1,0.7050806783999998,0.0,0.0,0.9849153161310259,0.0,0.17303704820217364,0.0,0.0,0.42028674345120953,0.0,0.11825577719753007,0.1165289892581066,0.1165289892581066,0.1182557771975301
0.440000000,0.103089158656,0.0,1.1,0.7771506687999998,0.0,0.0,0.984269713095784,0.0,0.17667238573796148,0.0,0.0,0.31714392071383796,0.0,0.11859142123460997,0.11683006239854726,0.11683006239854726,0.11859142123460995
0.460000000,0.119367053056,0.0,1.1,0.8506387711999999,0.0,0.0,0.9837979497480664,0.0,0.17928076882783903,0.0,0.0,0.21231535234498133,0.0,0.11883668633424997,0.11705198981548733,0.11705198981548737,0.1188366863342499
0.480000000,0.137124240384,0.0,1.1,0.9250799615999998,0.0,0.0,0.9835106336873923,0.0,0.18085030667329272,0.0,0.0,0.10641694668099719,0.0,0.11898607836934072,0.117187929499463,0.117187929499463,0.11898607836934075
0.500000000,0.15637504000000002,0.0,1.1,1.0,0.0,0.0,0.9834141510700718,0.0,0.18137421943355117,0.0,0.0,1.2352038937013339e-14,0.0,0.11903625039971881,0.11723370988348332,0.11723370988348336,0.11903625039971874
0.520000000,0.17712424038400001,0.0,1.1,1.0749200384000002,0.0,0.0,0.9835106336873923,0.0,0.18085030667329294,0.0,0.0,-0.10641694668102288,0.0,0.11898607836934115,0.11718792949946262,0.11718792949946268,0.11898607836934111
0.540000000,0.19936705305600003,0.0,1.1,1.1493612288000004,0.0,0.0,0.9837979497480666,0.0,0.17928076882783855,0.0,0.0,-0.2123153523450373,0.0,0.11883668633424965,0.11705198981548745,0.11705198981548745,0.1188366863342497
0.560000000,0.22308915865600004,0.0,1.1,1.2228493311999997,0.0,0.0,0.9842697130957841,0.0,0.17667238573796065,0.0,0.0,-0.317143920713825,0.0,0.1185914212346092,0.1168300623985479,0.11683006239854785,0.11859142123460917
0.580000000,0.24826684518400002,0.0,1.1,1.2949193215999997,0.0,0.0,0.984915316131026,0.0,0.17303704820217342,0.0,0.0,-0.4202867434511033,0.0,0.11825577719752946,0.11652898925810716,0.11652898925810716,0.11825577719752947
0.600000000,0.2748672384,0.0,1.1,1.3651199999999992,0.0,0.0,0.9857200019863065,0.0,0.16839262954213893,0.0,0.0,-0.521033373875962,0.0,0.11783726934691814,0.11615811314013662,0.11615811314013662,0.11783726934691814
0.620000000,0.302848624384,0.0,1.1,1.4330185984000003,0.0,0.0,0.9866650009270485,0.0,0.16276417279495983,0.0,0.0,-0.6185521082700292,0.0,0.11734525712808397,0.11572903308116758,0.11572903308116758,0.11734525712808391
0.640000000,0.332160864256,0.0,1.1,1.4982053888000018,0.0,0.0,0.9877277636876565,0.0,0.15618535411677095,0.0,0.0,-0.7118680615582899,0.0,0.1167907172392968,0.11525528015518065,0.11525528015518065,0.11679071723929683
0.660000000,0.362745901056,0.0,1.1,1.5602982912,0.0,0.0,0.9888823293495941,0.0,0.14870016375283832,0.0,0.0,-0.7998479236380993,0.0,0.11618596640021929,0.11475190953715712,0.11475190953715712,0.11618596640021933
0.680000000,0.394538358784,0.0,1.1,1.6189474815999987,0.0,0.0,0.9900998659456781,0.0,0.14036472296966346,0.0,0.0,-0.8811934679605252,0.0,0.11554433439166706,0.1142350082209041,0.1142350082209041,0.11554433439166704
0.700000000,0.42746623359999997,0.0,1.1,1.6738399999999993,0.0,0.0,0.9913494165735932,0.0,0.13124913050834422,0.0,0.0,-0.9544458281480438,0.0,0.11487978814672889,0.11372112327757514,0.11372112327757519,0.11487978814672885
0.720000000,0.461451677184,0.0,1.1,1.7247043584000008,0.0,0.0,0.9925988709152129,0.0,0.12143920889829822,0.0,0.0,-1.0180021293928951,0.0,0.11420650835711776,0.11322662343076484,0.11322662343076484,0.11420650835711779
0.740000000,0.496411872256,0.0,1.1,1.7713151487999999,0.0,0.0,0.9938161608484053,0.0,0.11103800446935588,0.0,0.0,-1.0701451547618048,0.0,0.11353842145586435,0.11276701647374895,0.11276701647374895,0.1135384214558643
0.760000000,0.532260000256,0.0,1.1,1.8134976512000014,0.0,0.0,0.9949706497600933,0.0,0.10016689131633134,0.0,0.0,-1.1090853112818464,0.0,0.11288869250588165,0.1123562555734223,0.11235625557342234,0.11288869250588159
0.780000000,0.568906301184,0.0,1.1,1.8511324415999981,0.0,0.0,0.9960346505278376,0.0,0.0889661449535077,0.0,0.0,-1.1330123271134749,0.0,0.1122691891100308,0.11200607711720846,0.11200607711720852,0.11226918911003074
0.800000000,0.6062592256,0.0,1.1,1.884160000000001,0.0,0.0,0.9969849712996203,0.0,0.07759489031305832,0.0,0.0,-1.140152102468078,0.0,0.11168993348039878,0.11172541945544585,0.11172541945544585,0.1116899334803987
0.820000000,0.644226678784,0.0,1.1,1.9125853183999997,0.0,0.0,0.9978043571857583,0.0,0.06623039167267347,0.0,0.0,-1.1288223418338057,0.0,0.11115856934690738,0.11151997382738099,0.11151997382738099,0.11115856934690739
0.840000000,0.6827173570559999,0.0,1.1,1.9364825087999984,0.0,0.0,0.9984826762569141,0.0,0.05506673419434346,0.0,0.0,-1.0974794845907692,0.0,0.11067988182159648,0.1113919148785485,0.1113919148785485,0.11067988182159642
