t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
0.000000000,0.0,0.0,1.1,0.0,0.0,1.0658141036401503e-14,0.9999995681670141,-0.0,-0.0009293362068495565,0.0,0.0,0.28476805434381725,0.0,0.11032661990228407,0.11039876136361745,0.11039876136361747,0.11032661990228405
0.020000000,1.9404800000000006e-06,0.0,1.1,0.00019404800000000005,0.0,0.0,0.9999981599487905,0.0,0.001918358421514947,0.0,0.0,0.34790274203824934,0.0,0.10932997786032805,0.11139664673134161,0.11139664673134161,0.10932997786032801
0.040000000,1.893632000000001e-05,0.0,1.1,0.0015055360000000007,0.0,0.0,0.9999818269597305,0.0,0.006028743673411042,0.0,0.0,0.5287887452221331,0.0,0.10867836524797647,0.11206268074989212,0.11206268074989212,0.1086783652479765
0.060000000,8.324832000000001e-05,0.0,1.1,0.004925663999999999,0.0,0.0,0.9999219464871416,0.0,0.01249403591182365,0.0,0.0,0.7475037707809923,0.0,0.10868485898523145,0.11210907329258873,0.11210907329258873,0.10868485898523143
0.080000000,0.00024563648,0.0,1.1,0.011313152000000002,0.0,0.0,0.999779939556078,0.0,0.020977904119454507,0.0,0.0,0.9331008015540784,0.0,0.10902440529554915,0.1118950358288358,0.1118950358288358,0.10902440529554916
0.100000000,0.000572768,0.0,1.1,0.021400000000000002,0.0,0.0,0.9995146447630615,0.0,0.031152446198830307,0.0,0.0,1.086451754085848,0.0,0.10941127988874531,0.11174296940904334,0.11174296940904334,0.10941127988874524
0.120000000,0.0011447404799999998,0.0,1.1,0.03579724799999999,0.0,0.0,0.9990880576665179,0.0,0.04269722506375335,0.0,0.0,1.2084136470888382,0.0,0.10986221046572608,0.11167052136948472,0.11167052136948472,0.10986221046572604
0.140000000,0.0020527203199999997,0.0,1.1,0.055000736000000015,0.0,0.0,0.9984697895837454,0.0,0.05529990315173476,0.0,0.0,1.2999669825034255,0.0,0.1103898451366504,0.11169345152306387,0.11169345152306387,0.11038984513665039
0.160000000,0.0033966963200000003,0.0,1.1,0.07939686400000004,0.0,0.0,0.997640225791815,0.0,0.06865842906778702,0.0,0.0,1.3623361914826952,0.0,0.11100170522796132,0.11182408737914504,0.11182408737914504,0.11100170522796127
0.180000000,0.005283348480000001,0.0,1.1,0.109268352,0.0,0.0,0.9965923553445107,0.0,0.08248440621645141,0.0,0.0,1.3970692631408785,0.0,0.11169978453836554,0.11207013205155886,0.11207013205155886,0.1116997845383655
0.200000000,0.007824032000000002,0.0,1.1,0.1448,0.0,0.0,0.9953322987290808,0.0,0.09650707283242983,0.0,0.0,1.4060647525995893,0.0,0.11248065935648675,0.11243387546190801,0.11243387546190806,0.11248065935648673
0.220000000,0.011132876480000001,0.0,1.1,0.18608444799999999,0.0,0.0,0.9938786528592357,0.0,0.1104772528202568,0.0,0.0,1.3915452827697654,0.0,0.11333596919532345,0.11291184093323293,0.11291184093323293,0.11333596919532342
0.240000000,0.01532500032,0.0,1.1,0.23312793599999995,0.0,0.0,0.9922608727551805,0.0,0.12417069058005384,0.0,0.0,1.3559860617227222,0.0,0.11425313425465455,0.11349486728106295,0.11349486728106295,0.1142531342546545
0.260000000,0.02051484032,0.0,1.1,0.2858560640000001,0.0,0.0,0.9905169843700351,0.0,0.13739033326435926,0.0,0.0,1.3020133633794693,0.0,0.11521619432529805,0.11416858752169078,0.11416858752169082,0.11521619432529805
0.280000000,0.02681459648,0.0,1.1,0.34411955200000005,0.0,0.0,0.9886909531447506,0.0,0.14996732700733384,0.0,0.0,1.2322905149563543,0.0,0.1162066814481827,0.11491422917628195,0.11491422917628195,0.1162066814481827
0.300000000,0.034332792,0.0,1.1,0.40769999999999984,0.0,0.0,0.9868300134876284,0.0,0.16176070128435752,0.0,0.0,1.1494078343854701,0.0,0.11720446843818665,0.11570963683663872,0.11570963683663872,0.11720446843818665
0.320000000,0.04317294848,0.0,1.1,0.47631564800000026,0.0,0.0,0.9849822051329828,0.0,0.17265588774022914,0.0,0.0,1.055789167656552,0.0,0.11818856118294674,0.11653040996415123,0.11653040996415123,0.11818856118294672
0.340000000,0.05343237632,0.0,1.1,0.549627136,0.0,0.0,0.983194281106735,0.0,0.18256233346178102,0.0,0.0,0.9536226209599878,0.0,0.11913782095587287,0.11735105734190805,0.11735105734190805,0.11913782095587286
0.360000000,0.06520108032000001,0.0,1.1,0.6272432640000001,0.0,0.0,0.9815100677895341,0.0,0.19141051911476586,0.0,0.0,0.8448181225940289,0.0,0.12003161347223422,0.11814608962528327,0.11814608962528331,0.12003161347223419
0.380000000,0.07856078048000001,0.0,1.1,0.7087267520000002,0.0,0.0,0.9799692850086378,0.0,0.19914868927426924,0.0,0.0,0.7309905204557442,0.0,0.12085038583080539,0.11889099674225166,0.11889099674225166,0.12085038583080533
0.400000000,0.09358404800000002,0.0,1.1,0.7936000000000001,0.0,0.0,0.9786067812411074,0.0,0.2057395628189173,0.0,0.0,0.6134644278660464,0.0,0.12157617331225229,0.11956308171046456,0.11956308171046456,0.12157617331225226
0.420000000,0.11033355648000001,0.0,1.1,0.8813508479999997,0.0,0.0,0.9774521076061978,0.0,0.2111572336819221,0.0,0.0,0.4932959335969258,0.0,0.12219303738691646,0.12014214286010437,0.12014214286010437,0.12219303738691646
0.440000000,0.12886144832000002,0.0,1.1,0.9714383359999998,0.0,0.0,0.97652934171859,0.0,0.21538441160552305,0.0,0.0,0.371306283244752,0.0,0.1226874355293685,0.12061101073518368,0.12061101073518368,0.12268743552936848
0.460000000,0.14920881632000002,0.0,1.1,1.0632984639999998,0.0,0.0,0.9758570739177306,0.0,0.2184100988615797,0.0,0.0,0.24812331792515524,0.0,0.12304852305882451,0.12095595407311387,0.12095595407311391,0.1230485230588245
0.480000000,0.17140530048000002,0.0,1.1,1.1563499519999998,0.0,0.0,0.9754484788712935,0.0,0.22022775725979613,0.0,0.0,0.124227451814346,0.0,0.12326838721954024,0.12116697223098823,0.12116697223098817,0.12326838721954021
