t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
0.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9999982726803639,-0.0,-0.0018586651900285068,0.0,0.0,0.5695205822122403,0.0,0.11028915233891047,0.1104373727208162,0.11043737272081623,0.11028915233891044
0.020000000,3.880960000000001e-06,0.0,1.1,0.0003880960000000001,0.0,0.0,0.9999926400186153,0.0,0.0038366533072569926,0.0,0.0,0.6956990429842699,0.0,0.10830258896081564,0.1124289093341445,0.1124289093341445,0.10830258896081563
0.040000000,3.787264000000002e-05,0.0,1.1,0.0030110720000000014,0.0,0.0,0.9999273296279785,0.0,0.012055515876976683,0.0,0.0,1.0567333923568685,0.0,0.10702577527538382,0.11376340171917049,0.11376340171917054,0.10702577527538377
0.060000000,0.00016649664000000002,0.0,1.1,0.009851327999999998,0.0,0.0,0.999688187405699,0.0,0.0249705418745412,0.0,0.0,1.4912402555862014,0.0,0.1071214259134643,0.11387917419388974,0.11387917419388979,0.10712142591346428
0.080000000,0.00049127296,0.0,1.1,0.022626304000000003,0.0,0.0,0.99912294012557,0.0,0.04187302848895363,0.0,0.0,1.8546504787851308,0.0,0.1079808621580216,0.11352087822304713,0.11352087822304713,0.10798086215802162
0.100000000,0.001145536,0.0,1.1,0.042800000000000005,0.0,0.0,0.9980739745963788,0.0,0.062035000067598316,0.0,0.0,2.1453743390020157,0.0,0.10906986673178631,0.11336716043517095,0.11336716043517095,0.10906986673178627
0.120000000,0.0022894809599999996,0.0,1.1,0.07159449599999998,0.0,0.0,0.9964061194022035,0.0,0.08470445807536807,0.0,0.0,2.3620508626176147,0.0,0.11044711184473827,0.11349133555205335,0.11349133555205335,0.11044711184473818
0.140000000,0.004105440639999999,0.0,1.1,0.11000147200000003,0.0,0.0,0.9940290400123812,0.0,0.10911584491751825,0.0,0.0,2.5048192325048846,0.0,0.11214733284312428,0.11396190125841929,0.11396190125841929,0.11214733284312428
0.160000000,0.006793392640000001,0.0,1.1,0.15879372800000008,0.0,0.0,0.99091162884241,0.0,0.1345144744065931,0.0,0.0,2.576304942967255,0.0,0.11417932184818608,0.11483325101396186,0.11483325101396186,0.11417932184818606
0.180000000,0.010566696960000002,0.0,1.1,0.218536704,0.0,0.0,0.9870863054809884,0.0,0.16018934275379557,0.0,0.0,2.582031527641369,0.0,0.11652824353209966,0.11613745099042079,0.11613745099042079,0.11652824353209959
0.200000000,0.015648064000000003,0.0,1.1,0.2896,0.0,0.0,0.9826430750765913,0.0,0.18550629909526167,0.0,0.0,2.5301623473400268,0.0,0.11916049163096744,0.11787877729994127,0.11787877729994127,0.11916049163096744
0.220000000,0.022265752960000003,0.0,1.1,0.37216889599999997,0.0,0.0,0.9777155809202336,0.0,0.20993390108748589,0.0,0.0,2.4306938745938167,0.0,0.1220291707099119,0.12003220472381806,0.12003220472381802,0.12202917070991191
0.240000000,0.03065000064,0.0,1.1,0.4662558719999999,0.0,0.0,0.972463054808318,0.0,0.2330570896430195,0.0,0.0,2.294371782909589,0.0,0.12507881369367052,0.12254596684949856,0.12254596684949856,0.1250788136936705
0.260000000,0.04102968064,0.0,1.1,0.5717121280000002,0.0,0.0,0.9670523298453363,0.0,0.25457767251019275,0.0,0.0,2.131629498354067,0.0,0.1282487945477419,0.12534721428710283,0.12534721428710288,0.12824879454774188
0.280000000,0.05362919296,0.0,1.1,0.6882391040000001,0.0,0.0,0.9616430637584454,0.0,0.2743038788009941,0.0,0.0,1.9517694290585084,0.0,0.13147560192617516,0.1283491937276021,0.12834919372760215,0.13147560192617513
0.300000000,0.068665584,0.0,1.1,0.8153999999999997,0.0,0.0,0.9563777121781518,0.0,0.29213296912345277,0.0,0.0,1.7624807202001516,0.0,0.13469444886232249,0.13145841110519643,0.13145841110519643,0.13469444886232243
0.320000000,0.08634589696,0.0,1.1,0.9526312960000005,0.0,0.0,0.9513763142536832,0.0,0.3080310190176911,0.0,0.0,1.5696762063474605,0.0,0.13784064740231416,0.13458072619089134,0.1345807261908914,0.1378406474023141
0.340000000,0.10686475264,0.0,1.1,1.099254272,0.0,0.0,0.946735213040157,0.0,0.32201309971771125,0.0,0.0,1.3775674729076168,0.0,0.14085097135778282,0.13762592419940797,0.13762592419940803,0.14085097135778277
0.360000000,0.13040216064000001,0.0,1.1,1.2544865280000002,0.0,0.0,0.9425284747900923,0.0,0.3341258358910046,0.0,0.0,1.1888806920105275,0.0,0.14366503932259955,0.14051077973355575,0.14051077973355575,0.14366503932259947
0.380000000,0.15712156096000002,0.0,1.1,1.4174535040000005,0.0,0.0,0.9388108276428669,0.0,0.34443320092655905,0.0,0.0,1.0051301584816805,0.0,0.14622664890089132,0.14316088572553937,0.14316088572553937,0.14622664890089124
0.400000000,0.18716809600000003,0.0,1.1,1.5872000000000002,0.0,0.0,0.9356212000378044,0.0,0.3530056232410736,0.0,0.0,0.8268925387018903,0.0,0.14848497553226767,0.14551159651686943,0.14551159651686943,0.14848497553226767
0.420000000,0.22066711296000002,0.0,1.1,1.7627016959999995,0.0,0.0,0.9329862422020045,0.0,0.3599120335051088,0.0,0.0,0.6540502096049605,0.0,0.15039557722047467,0.14750840305911864,0.14750840305911864,0.1503955772204746
0.440000000,0.25772289664000003,0.0,1.1,1.9428766719999997,0.0,0.0,0.9309234733294389,0.0,0.3652143025735076,0.0,0.0,0.4859911764074226,0.0,0.15192118521752693,0.1491069844676051,0.14910698446760515,0.15192118521752696
0.460000000,0.29841763264000004,0.0,1.1,2.1265969279999997,0.0,0.0,0.9294438828521664,0.0,0.36896350582230814,0.0,0.0,0.32176513922046746,0.0,0.1530322912060855,0.15027310367953564,0.1502731036795357,0.15303229120608547
0.480000000,0.34281060096000004,0.0,1.1,2.3126999039999996,0.0,0.0,0.9285539291306858,0.0,0.3711975224809095,0.0,0.0,0.16020175946939136,0.0,0.15370755808299277,0.1509824531150051,0.1509824531150051,0.15370755808299277
0.500000000,0.39093760000000005,0.0,1.1,2.5,0.0,0.0,0.928256938486041,0.0,0.37193958669725175,0.0,0.0,1.3780145255648375e-14,0.0,0.15393408563600092,0.1512205125518059,0.1512205125518059,0.15393408563600092
0.520000000,0.4428106009600001,0.0,1.1,2.6873000960000004,0.0,0.0,0.9285539291306857,0.0,0.37119752248090976,0.0,0.0,-0.16020175946942286,0.0,0.1537075580829933,0.1509824531150048,0.15098245311500477,0.15370755808299325
0.540000000,0.4984176326400001,0.0,1.1,2.873403072000001,0.0,0.0,0.9294438828521666,0.0,0.3689635058223075,0.0,0.0,-0.32176513922053424,0.0,0.1530322912060852,0.15027310367953567,0.15027310367953567,0.1530322912060852
0.560000000,0.5577228966400001,0.0,1.1,3.0571233279999994,0.0,0.0,0.9309234733294393,0.0,0.3652143025735065,0.0,0.0,-0.4859911764074225,0.0,0.15192118521752584,0.14910698446760567,0.14910698446760567,0.15192118521752576
0.580000000,0.6206671129600001,0.0,1.1,3.2372983039999994,0.0,0.0,0.9329862422020048,0.0,0.35991203350510825,0.0,0.0,-0.6540502096048209,0.0,0.15039557722047334,0.14750840305911952,0.1475084030591195,0.15039557722047334
0.600000000,0.6871680960000001,0.0,1.1,3.412799999999998,0.0,0.0,0.9356212000378038,0.0,0.3530056232410752,0.0,0.0,-0.8268925387016306,0.0,0.14848497553226922,0.14551159651686876,0.14551159651686876,0.14848497553226922
0.620000000,0.75712156096,0.0,1.1,3.582546496000001,0.0,0.0,0.9388108276428653,0.0,0.34443320092656327,0.0,0.0,-1.0051301584818009,0.0,0.1462266489008957,0.14316088572553715,0.1431608857255372,0.14622664890089568
0.640000000,0.83040216064,0.0,1.1,3.7455134720000043,0.0,0.0,0.9425284747900925,0.0,0.33412583589100403,0.0,0.0,-1.1888806920110484,0.0,0.14366503932259922,0.14051077973355575,0.1405107797335558,0.14366503932259916
0.660000000,0.9068647526400001,0.0,1.1,3.9007457280000004,0.0,0.0,0.9467352130401588,0.0,0.3220130997177057,0.0,0.0,-1.377567472907704,0.0,0.1408509713577772,0.1376259241994111,0.13762592419941105,0.14085097135777722
0.680000000,0.9863458969600001,0.0,1.1,4.047368703999997,0.0,0.0,0.951376314253684,0.0,0.3080310190176888,0.0,0.0,-1.5696762063469567,0.0,0.13784064740231236,0.13458072619089215,0.1345807261908922,0.13784064740231236
0.700000000,1.0686655840000001,0.0,1.1,4.184599999999998,0.0,0.0,0.9563777121781506,0.0,0.29213296912345676,0.0,0.0,-1.7624807201999384,0.0,0.13469444886232584,0.13145841110519457,0.13145841110519457,0.13469444886232587
0.720000000,1.15362919296,0.0,1.1,4.311760896000002,0.0,0.0,0.961643063758445,0.0,0.27430387880099594,0.0,0.0,-1.9517694290586252,0.0,0.13147560192617774,0.12834919372760017,0.1283491937276001,0.13147560192617774
0.740000000,1.24102968064,0.0,1.1,4.428287871999999,0.0,0.0,0.9670523298453358,0.0,0.25457767251019464,0.0,0.0,-2.131629498354397,0.0,0.12824879454774235,0.125347214287103,0.1253472142871029,0.12824879454774235
0.760000000,1.3306500006400002,0.0,1.1,4.533744128000004,0.0,0.0,0.9724630548083191,0.0,0.23305708964301483,0.0,0.0,-2.294371782909747,0.0,0.12507881369366647,0.12254596684950138,0.12254596684950138,0.1250788136936665
0.780000000,1.4222657529600002,0.0,1.1,4.627831103999995,0.0,0.0,0.9777155809202338,0.0,0.20993390108748466,0.0,0.0,-2.430693874593338,0.0,0.12202917070991252,0.12003220472381716,0.12003220472381716,0.12202917070991254
0.800000000,1.5156480640000003,0.0,1.1,4.710400000000003,0.0,0.0,0.9826430750765903,0.0,0.18550629909526642,0.0,0.0,-2.530162347340364,0.0,0.11916049163097041,0.11787877729993924,0.11787877729993924,0.11916049163097034
0.820000000,1.6105666969600003,0.0,1.1,4.781463295999999,0.0,0.0,0.9870863054809896,0.0,0.16018934275378763,0.0,0.0,-2.582031527641478,0.0,0.11652824353209595,0.11613745099042316,0.11613745099042322,0.11652824353209598
0.840000000,1.7067933926400003,0.0,1.1,4.8412062719999955,0.0,0.0,0.9909116288424096,0.0,0.13451447440659567,0.0,0.0,-2.576304942966878,0.0,0.11417932184818455,0.11483325101396377,0.11483325101396373,0.11417932184818454
0.860000000,1.8041054406400003,0.0,1.1,4.889998528000001,0.0,0.0,0.9940290400123812,0.0,0.10911584491751775,0.0,0.0,-2.504819232504588,0.0,0.11214733284312496,0.11396190125841853,0.11396190125841853,0.11214733284312495
0.880000000,1.9022894809600004,0.0,1.1,4.928405503999995,0.0,0.0,0.9964061194022028,0.0,0.0847044580753766,0.0,0.0,-2.3620508626174064,0.0,0.11044711184474477,0.11349133555204748,0.11349133555204748,0.11044711184474475
0.900000000,2.0011455360000006,0.0,1.1,4.957200000000008,0.0,0.0,0.9980739745963786,0.0,0.062035000067601986,0.0,0.0,-2.145374339003183,0.0,0.10906986673178724,0.11336716043517021,0.11336716043517021,0.1090698667317872
0.920000000,2.1004912729600007,0.0,1.1,4.977373695999998,0.0,0.0,0.9991229401255706,0.0,0.04187302848893883,0.0,0.0,-1.8546504787851146,0.0,0.10798086215801328,0.1135208782230549,0.1135208782230549,0.10798086215801327
0.940000000,2.2001664966400005,0.0,1.1,4.990148671999997,0.0,0.0,0.9996881874056989,0.0,0.024970541874545196,0.0,0.0,-1.4912402555854687,0.0,0.10712142591346561,0.11387917419388856,0.11387917419388856,0.1071214259134656
0.960000000,2.3000378726400004,0.0,1.1,4.996988928000001,0.0,0.0,0.9999273296279785,0.0,0.012055515876976529,0.0,0.0,-1.0567333923571494,0.0,0.10653828430952118,0.11427040958796071,0.11425283483557844,0.10651682525604826
0.980000000,2.4000038809600004,0.0,1.1,4.999611903999996,0.0,0.0,0.9999926400186153,0.0,0.003836653307255369,0.0,-0.0023044466401942873,-0.5780448696237515,-9.98103143984771e-06,0.10678119706689163,0.11413758970900637,0.11391895786692456,0.10662525194709771
1.000000000,2.5000000000000004,0.0,1.1,5.0,0.0,0.0,0.9999998766651009,-4.608961692337477e-05,0.0004945154494725495,-2.2792030439933064e-08,-0.02211405626970958,-0.19183257926750985,0.00016107869380299974,0.1082263852879495,0.11325021766071411,0.1121609840362318,0.10781263079996307
1.020000000,2.5999999999986922,3.617113589946456e-07,1.1,4.999999999869164,3.6171135899464564e-05,0.0,0.9999999021875876,-0.0004422801503767872,-1.3751832937015913e-08,3.6171186108085887e-06,-0.09103622458380124,-0.024737314412010443,0.0017257182207595625,0.10974747754015757,0.1127655044576997,0.10958354239011145,0.10935364831769669
