step,t,k,en_hs,a_x,a_y,a_z,b,depth_m,margin_m,sector,azimuth_center_rad,confidence,obstacle_name,status
0,0.000000000,0,0,,,,,1.390000000,0.936875000,,0.000000000,0.652500,center_box,active
0,0.000000000,1,0,,,,,1.390000000,0.936875000,,0.000000000,0.652500,center_box,active
0,0.000000000,2,0,,,,,1.390000000,0.936875000,,0.000000000,0.652500,center_box,active
0,0.000000000,3,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,4,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,5,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,6,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,7,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,8,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,9,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,10,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,11,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,12,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,13,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,14,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,15,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,16,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,17,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,18,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,19,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,20,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,21,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,22,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,23,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
0,0.000000000,24,1,1.000000000,0.000000000,0.000000000,0.453125000,1.390000000,0.936875000,3,0.000000000,0.652500,center_box,active
1,0.050000000,0,0,,,,,1.391398481,0.936962405,,0.000000000,0.652150,center_box,active
1,0.050000000,1,0,,,,,1.391398481,0.936962405,,0.000000000,0.652150,center_box,active
1,0.050000000,2,0,,,,,1.391398481,0.936962405,,0.000000000,0.652150,center_box,active
1,0.050000000,3,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,4,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,5,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,6,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,7,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,8,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,9,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,10,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,11,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,12,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,13,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,14,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,15,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,16,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,17,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,18,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,19,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,20,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,21,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,22,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,23,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
1,0.050000000,24,1,0.998946281,0.018886852,-0.041828400,0.408476539,1.391398481,0.936962405,3,0.000000000,0.652150,center_box,active
2,0.100000000,0,0,,,,,1.407119889,0.937944993,,0.000000000,0.648220,center_box,active
2,0.100000000,1,0,,,,,1.407119889,0.937944993,,0.000000000,0.648220,center_box,active
2,0.100000000,2,0,,,,,1.407119889,0.937944993,,0.000000000,0.648220,center_box,active
