SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
ESTKALMAN: State out of bounds, resetting
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 2, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.7d_z target=0.70m timeout=12000ms
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xyz=measured_at_forced_timed_start target_z=0.70 m
MPCTASK: Fixed baseline: w=0 qz=1 adaptive_cache=off
MPCTASK: LIMO posthoc: infeasible=nominal_fallback
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=forced_timed_start start_delay=2000ms z_baseline=measured_at_start
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=0.0 y=-0.05 z=0.01
MPCTASK: OOT activated at z=0.01
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(0.0,-0.05) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MPC task loop 1
MPCTASK: x0: pos=(0.0,-0MPCTASK: OOT loop 2 done
.05,0.01) vel=(-0.0,0.0,-0.0)
MPCTASK: OOT loop 3 done
MPCTASK: ref: (0.0,-0.05,0.01)
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=25745 us
MPCTASK: MPC stack free=1059 words
MPCTASK: setpoint: x=0.0 y=-0.05 z=0.07 preview_z=0.07
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: TAKEOFF COMPLETE: t=2000ms z=0.20 vz=0.26; trajectory queued origin=(0.04,-0.03,0.20)
MPCTASK: TRAJ START: z=0.20 origin=(0.04,-0.03,0.20) EXP clock reset; Z metric begins at t+3s
MPCTASK: EXP,2,2,85,43,-40,212,29,13,217,-33,564,-583,39,-37,205,-44,286,209,-487,-172,1137,70,70,1,1,0,0,0,0,0,1,1,0,5,22168,12302,34543,2091360,0,0,0,3768529,5872290,0,2,2,0,0,1000,1000,6049385
MPCTASK: EXP,2,4,184,50,-43,227,-21,32,96,-636,515,-576,28,-18,205,-2,349,209,-472,-85,1121,69,69,1,1,0,0,0,0,0,1,1,0,5,24012,9909,33995,1684348,0,0,0,4081913,5779170,0,4,4,0,0,1000,1000,6049385
MPCTASK: EXP,2,6,282,41,-44,232,-108,160,-42,-1426,717,-551,-5,48,205,10,429,205,-476,-580,1421,69,69,1,1,0,0,0,0,0,1,1,0,5,22753,9289,32115,1579117,0,0,0,3867930,5459612,0,6,6,0,0,1000,1000,6049385
MPCTASK: EXP,2,8,381,23,-23,229,-187,408,-77,-1621,396,-677,-58,167,205,49,506,205,-486,-717,1708,69,69,1,1,0,0,0,0,0,1,1,0,5,21696,8707,30587,1480223,0,0,0,3688142,5199789,0,8,8,0,0,1000,1000,6049385
MPCTASK: EXP,2,10,480,11,20,221,-161,653,-74,-1459,-94,-802,-113,326,205,114,571,205,-493,-630,1539,70,70,1,1,0,0,0,0,0,1,1,0,5,20073,9235,29380,1569745,0,0,0,3412439,4994740,0,10,10,0,0,1000,1000,6049385
MPCTASK: EXP,2,12,582,8,82,211,-53,841,-52,-1117,-506,-865,-151,506,205,192,617,205,-498,-435,1224,70,70,1,1,0,0,0,0,0,1,1,0,5,20976,10570,31622,1796844,0,0,0,3565789,5375830,0,12,12,0,0,1000,1000,6049385
MPCTASK: EXP,2,14,682,20,159,209,113,955,-6,-723,-797,-869,-159,684,205,269,647,205,-491,-363,1072,70,70,1,1,0,0,0,0,0,1,1,0,5,19655,11670,31732,1983854,0,0,0,3341293,5394446,0,14,14,0,0,1000,1000,6975782
MPCTASK: EXP,2,16,784,41,241,213,277,981,19,-321,-847,-813,-128,845,205,324,649,205,-486,-370,1056,70,70,1,1,0,0,0,0,0,1,1,0,5,23592,9374,33039,1593494,0,0,0,4010601,5616661,0,16,16,0,0,1000,1000,6975782
MPCTASK: EXP,2,18,884,82,307,216,434,908,15,62,-723,-722,-59,974,205,364,614,205,-483,-307,1019,70,70,1,1,0,0,0,0,0,1,1,0,5,21094,11465,32633,1949069,0,0,0,3585809,5547709,0,18,18,0,0,1000,1000,6975782
MPCTASK: EXP,2,20,988,122,362,216,510,792,-22,263,-420,-662,41,1063,205,360,567,205,-488,-256,903,70,70,1,1,0,0,0,0,0,1,1,0,5,24971,12077,37121,2053082,0,0,0,4244957,6310606,0,20,20,0,0,1000,1000,6975782
MPCTASK: EXP,2,22,1083,170,425,216,533,689,9,571,-12,-793,160,1108,205,329,513,205,-483,-257,980,70,70,1,1,0,0,0,0,0,1,1,0,5,21811,9811,31761,1667855,0,0,0,3707661,5399452,0,22,22,0,0,1000,1000,6975782
MPCTASK: EXP,2,24,1184,230,481,227,505,492,202,1446,-76,-1354,282,1110,205,321,386,216,-472,-105,1490,69,69,1,1,0,0,0,0,0,1,1,0,5,22436,9185,31698,1561229,0,0,0,3814070,5389246,0,24,24,0,0,1000,1000,6975782
MPCTASK: EXP,2,26,1285,297,513,268,507,-15,480,3605,-1189,-1568,392,1071,205,-32,-387,346,-431,-1253,3137,69,69,1,1,0,0,0,0,0,1,0,690,5,21620,9200,32317,1563840,0,0,0,3675305,5493882,0,26,24,0,0,1000,1000,6975782
