---
SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 1, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.7client trigger>=0.15m ramp=0.1MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xy=post_takeoff_settle z=0.70 m
MPCTASK: Fixed baseline: w=0 qz=1 adaptive_cache=off
MPCTASK: MPC-CBF analytic LTV rows: always_on=1 horizon=20 gate=off
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=post_takeoff_settle z_offset=0.09 m
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=0.01 y=-0.03
MPCTASK: OOT activated at z=0.01
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(0.01,-0.04) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MPC task loop 1
MPCTASK: x0: pos=(0.01,MPCTASK: OOT loop 2 done
-0.04,0.01) vel=(0.01,-0.0,-0.0)
MPCTASK: ref: (0.0MPCTASK: OOT loop 3 done
1,-0.04,0.01)
MPCTASK: SAFE TV mode=1: h=0.011 raw=0.011 grad=1.019 margin=0.077 thr=0.300 active0=1 active_count=20 eval=0 us
MPCTASK: Cache level changed: 0 -> 1
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=30379 us
MPCTASK: MPC stack free=1105 words
MPCTASK: setpoint: x=0.01 y=-0.04 z=0.07 preview_z=0.07
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: TAKEOFF SETTLING: z=0.69 vz=0.09; hold for 1000ms
MPCTASK: TAKEOFF SETTLING: z=0.74 vz=-0.01; hold for 1000ms
MPCTASK: TAKEOFF SETTLING: z=0.74 vz=-0.02; hold for 1000ms
MPCTASK: TAKEOFF SETTLING: z=0.74 vz=-0.03; hold for 1000ms
MPCTASK: TAKEOFF COMPLETE: t=9092ms z=0.72 vz=-0.04; trajectory queued origin=(-0.0,-0.09)
MPCTASK: TRAJ START: z=0.72 origin=(-0.0,-0.09) EXP clock reset; Z metric begins at t+3s
MPCTASK: EXP,1,2,74,-4,-51,722,53,320,13,273,-4,51,-5,-90,700,-48,323,700,722,722,1000,69,300,1,20,0,0,0,0,0,0,0,0,5,23005,0,24015,0,0,0,0,3910869,4082619,0,0,0,0,0,1000,1000,4480744
MPCTASK: EXP,1,4,175,3,-34,725,55,272,25,-293,130,66,-16,-71,700,-8,382,700,725,725,1000,69,300,1,20,0,0,0,0,0,0,0,0,5,24039,0,24405,0,0,0,0,4086565,4148978,0,0,0,0,0,1000,1000,4480744
MPCTASK: EXP,1,6,275,41,19,731,54,405,22,-859,387,124,-50,-4,700,54,484,700,731,731,1000,69,300,1,20,0,0,0,0,0,0,0,0,5,23578,0,24095,0,0,0,0,4008150,4096233,0,0,0,0,0,1000,1000,4780399
MPCTASK: EXP,1,8,377,38,54,739,-14,542,19,-1015,249,104,-103,114,700,93,545,700,739,739,1000,69,300,1,20,0,0,0,0,0,0,0,0,5,26343,0,26809,0,0,0,0,4478177,4557614,0,0,0,0,0,1000,1000,4780399
MPCTASK: EXP,1,10,475,32,94,741,-42,671,-7,-963,-20,88,-158,274,700,138,587,700,739,739,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,23957,0,24653,0,0,0,0,4072549,4191135,0,0,0,0,0,1000,1000,4780399
MPCTASK: EXP,1,12,583,13,194,733,-32,856,-45,-663,-367,92,-196,453,700,174,662,700,724,724,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,30807,0,31022,0,0,0,0,5237222,5273881,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,14,673,6,273,725,43,921,-39,-182,-644,125,-204,632,700,217,675,700,717,717,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,21759,0,21975,0,0,0,0,3698873,3735757,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,16,779,16,342,723,170,892,-8,202,-772,184,-173,792,700,260,658,700,722,722,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,27459,0,27875,0,0,0,0,4668075,4738798,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,18,877,30,427,727,278,850,10,488,-710,211,-104,921,699,275,647,699,727,727,1000,69,300,1,20,0,0,0,0,0,0,0,0,5,23881,0,24553,0,0,0,0,4059790,4174024,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,20,978,67,499,732,399,709,0,884,-540,221,-3,1010,699,289,591,699,732,732,1000,69,300,1,20,0,0,0,0,0,0,0,0,5,25412,0,25627,0,0,0,0,4319953,4356613,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,22,1082,103,570,733,462,558,-23,1099,-234,171,115,1056,699,268,539,699,729,729,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,29722,0,29937,0,0,0,0,5052617,5089276,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,24,1177,144,595,732,471,329,-39,1258,93,105,237,1058,699,230,435,699,724,724,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,24483,0,24708,0,0,0,0,4162043,4200501,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,26,1277,202,633,729,457,151,-48,1330,456,-29,347,1019,699,192,360,699,719,719,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,23586,0,24065,0,0,0,0,4009373,4091230,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,28,1377,240,620,726,321,-131,-34,1382,820,-147,430,943,700,117,222,700,719,719,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,23851,0,24066,0,0,0,0,4054673,4091345,0,0,0,0,0,1000,1000,5273881
MPCTASK: EXP,1,30,1478,251,583,722,135,-389,-39,1367,1015,-235,474,834,700,25,80,700,714,714,1019,69,300,1,20,0,0,0,0,0,0,0,0,5,24862,0,25316,0,0,0,0,4226421,4303773,0,0,0,0,0,1000,1000,5273881
