SUP: Ready to fly
MPCTASK: Benchmark mode 0, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xy=OOT_activation z=0.70 m
MPCTASK: Fixed baseline: w=0 qz=1 adaptive_cache=off
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=OOT_activation z_offset=0.09 m
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=-0.33 y=0.33
MPCTASK: OOT activated at z=0.55
MPCTASK: OOT loop 1 done
MPCTASK: OOT loop 2 done
MPCTASK: MPC task MPCTASK: OOT loop 3 done
loop 1
MPCTASK: Benchmark reset: mode=0 maneuver=4
MPCTASK: x0: pos=(-0.33,0.33,0.55) vel=(-0.15,-0.03,-0.02)
MPCTASK: ref: (-0.33,0.33,0.70)
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=27202 us
MPCTASK: MPC stack free=1165 words
MPCTASK: setpoint: x=-0.43 y=0.62 z=0.70 preview_z=0.63
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: EXP,0,2,78,-338,330,548,-131,-47,-31,103,-266,165,-334,334,700,-409,632,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24938,0,24992,0,0,0,0,4168758,4248704,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,4,180,-350,311,538,-87,-74,-186,4,-319,164,-345,354,700,-359,626,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25947,0,26408,0,0,0,0,4410941,4489442,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,6,279,-365,297,518,-57,-73,-230,-274,-216,158,-380,420,700,-320,651,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25607,0,25967,0,0,0,0,4353121,4414430,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,8,379,-356,278,513,9,77,45,-1226,-261,136,-433,540,700,-244,718,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25216,0,25271,0,0,0,0,4286713,4296192,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,10,478,-351,330,530,66,394,158,-1543,-335,-2,-487,699,700,-182,836,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24573,0,24629,0,0,0,0,4177385,4186977,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,12,576,-341,385,544,132,649,132,-1329,-434,-82,-525,878,700,-124,902,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22111,0,22544,0,0,0,0,3758814,3832521,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,14,679,-338,440,555,198,814,122,-951,-498,-204,-533,1057,700,-88,928,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25618,0,25885,0,0,0,0,4354881,4400462,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,16,777,-317,536,565,298,951,126,-495,-541,-288,-502,1217,700,-50,967,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23599,0,23654,0,0,0,0,4011754,4021233,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,18,882,-291,641,575,392,990,135,29,-492,-497,-433,1346,699,-30,978,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28952,0,29009,0,0,0,0,4921745,4931750,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,20,976,-245,719,593,461,915,170,593,-370,-340,-333,1435,699,-21,935,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22872,0,22925,0,0,0,0,3888121,3897442,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,22,1078,-197,790,615,500,769,166,985,-193,-315,-214,1481,699,-32,873,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24940,0,24994,0,0,0,0,4239769,4249089,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,24,1179,-133,864,634,524,599,118,1225,35,-476,-91,1483,699,-44,817,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24227,0,24281,0,0,0,0,4118353,4127831,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,26,1279,-75,893,647,487,346,72,1532,402,-558,18,1444,699,-87,702,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24596,0,24651,0,0,0,0,4181277,4190758,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,28,1376,-46,891,652,350,57,14,1618,754,-565,100,1368,700,-170,570,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21965,0,22022,0,0,0,0,3734029,3743940,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,30,1477,-75,840,645,114,-278,-32,1509,982,-387,145,1260,700,-300,405,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22626,0,22687,0,0,0,0,3846329,3856805,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,32,1578,-69,774,636,-92,-571,-13,1274,1074,-417,144,1125,700,-384,248,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22994,0,23049,0,0,0,0,3908818,3918304,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,34,1677,-97,692,634,-322,-795,34,957,1116,-311,96,969,700,-477,106,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23579,0,23636,0,0,0,0,4008401,4018115,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,36,1778,-94,586,636,-507,-958,76,670,949,-477,6,797,700,-509,-30,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24229,0,24284,0,0,0,0,4118776,4128268,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,38,1879,-133,470,648,-667,-1052,131,304,703,-462,-118,614,700,-542,-148,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24937,0,25000,0,0,0,0,4239161,4250079,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,40,1980,-201,374,661,-761,-1073,132,41,424,-317,-265,426,700,-565,-232,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25161,0,25217,0,0,0,0,4277289,4287031,0,0,0,0,0,1000,1000,5159774
MPCTASK: EXP,0,42,2085,-288,266,677,-794,-1054,110,-41,-65,-162,-420,236,700,-561,-319,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30581,0,30638,0,0,0,0,5198753,5208496,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,44,2179,-357,178,690,-740,-1025,88,-14,-454,-113,-568,50,700,-525,-385,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25199,0,25253,0,0,0,0,4283609,4293109,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,46,2279,-435,94,705,-656,-1000,82,-2,-800,-143,-693,-127,700,-485,-438,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25158,0,25219,0,0,0,0,4276685,4287174,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,48,2379,-479,22,718,-512,-975,67,-5,-1075,-225,-783,-293,700,-418,-476,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23732,0,23926,0,0,0,0,4034409,4067558,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,50,2476,-509,-59,727,-313,-960,18,-59,-1281,-240,-829,-444,700,-338,-510,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21938,0,21993,0,0,0,0,3729381,3738875,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,52,2578,-507,-129,722,-65,-920,-64,-147,-1354,-183,-827,-575,700,-241,-520,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23570,0,23625,0,0,0,0,4006869,4016210,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,54,2678,-478,-206,709,200,-869,-97,-305,-1275,-122,-776,-684,700,-145,-520,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23878,0,23938,0,0,0,0,4059085,4069573,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,56,2779,-435,-277,700,437,-786,-45,-479,-1030,-121,-682,-768,700,-71,-500,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24214,0,24272,0,0,0,0,4116353,4126416,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,58,2875,-364,-333,695,627,-663,3,-675,-661,-119,-553,-825,700,-12,-454,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19171,0,19225,0,0,0,0,3258937,3268442,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,60,2985,-291,-369,699,723,-505,46,-822,-241,-132,-403,-854,700,6,-383,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29285,0,29339,0,0,0,0,4978244,4987745,0,0,0,0,0,1000,1000,5208496
MPCTASK: EXP,0,62,3083,-211,-402,705,742,-340,60,-930,206,-101,-246,-853,700,-1,-306,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28105,0,28160,0,0,0,0,4777897,4787396,0,0,0,0,0,1000,1000,5208496
