---
SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Benchmark mode 3, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
MPCTASK: OOT takeoff: cfclient trigger>=0.15m ramp=0.15m/s figure8_start=2000ms_after_OOT_takeoff no_z_vz_settle target=0.70m timeout=12000ms
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Motor fault schedule: model=multiplicative_step pre_onset=100% onset=2000ms_after_TRAJ_START global=100% fault=M1(index=0) retained=60% equiv_fullscale_pwm=39321 ramp=none placement=post_mixer_post_battery model_bounds=unchanged
MPCTASK: Reference origin: xyz=measured_at_forced_timed_start nominal_takeoff_target=0.70 m
MPCTASK: LIMO adaptive: cache=16x4 evals=1 activeH=1 timing=bar/rl/cache_cycles
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles,M1_req/app/peak[pwm],M1_derated/samples,fault_on/onset_ms
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 passes=2 cycles=6 lobes=12 duration=24.07 s origin=forced_timed_start start_delay=2000ms z_baseline=measured_at_start feedforward=U_ref_data
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
ESTKALMAN: State out of bounds, resetting
STAB: WARNING: stabilizer loop rate is off (1004)
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=-0.02 y=-0.07 z=0.01
MPCTASK: OOT activated at z=0.01
SUP: Ready to fly
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(-0.0,-0.06) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MMPCTASK: OOT loop 2 done
PC task loop 1
MPCTASK: x0: pos=(-0.0,-0.06,0.01) vel=(0.05,0.06,-0.0)
MPCTASK: OOT loop 3 done
MPCTASK: ref: (-0.0,-0.06,0.01)
MPCTASK: SAFE TV mode=3: h=0.0 raw=0.0 grad=0.0 margin=0.0 thr=0.0 active0=0 active_count=0 eval=12719 us
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=21301 us
MPCTASK: MPC stack free=888 words
MPCTASK: setpoint: x=-0.0 y=-0.06 z=0.08 preview_z=0.08
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: Cache level changed: 0 -> 1
MPCTASK: TAKEOFF COMPLETE: forced_start t=2000ms z=0.23 vz=0.18; trajectory queued origin=(-0.01,-0.06,0.23) no_z_vz_gate
MPCTASK: TRAJ START: z=0.23 origin=(-0.01,-0.06,0.23) EXP clock reset; Z metric begins at t+3s
MPCTASK: EXP,3,2,84,-1,-63,245,191,71,223,-15,517,376,-11,-65,233,-15,195,237,-454,-150,1239,69,300,1,1,1,15,3,1,1,0,0,0,5,22439,11060,33990,1880063,0,1742,51672,3814588,5778445,0,0,0,988,1000,1399,1400,6498997,27710,27710,38472,0,84,0,0
MPCTASK: EXP,3,4,184,9,-61,270,100,84,139,-606,522,257,-22,-46,233,19,225,241,-429,-256,1933,69,300,1,1,1,15,3,1,1,0,0,0,5,22504,10520,33515,1788189,0,2079,64127,3825585,5697560,0,0,0,988,1000,1399,1400,6498997,33950,33950,38472,0,184,0,0
MPCTASK: EXP,3,6,285,11,-49,276,26,174,-34,-849,305,191,-57,20,234,61,249,237,-430,-203,2314,69,300,1,1,1,15,3,1,1,0,0,0,5,21207,12081,34278,2053812,0,1742,150255,3605000,5827357,0,0,0,989,1000,1399,1400,6498997,38289,38289,38472,0,286,0,0
MPCTASK: EXP,3,8,387,4,-25,268,-27,304,-130,-863,35,148,-110,140,234,95,290,234,-457,-360,2287,69,300,1,1,1,15,3,1,1,0,0,0,5,22980,11446,34987,1945359,0,1745,23260,3906605,5947864,0,0,0,991,1000,1399,1400,6498997,40811,40811,42624,0,387,0,0
MPCTASK: EXP,3,10,485,0,-9,257,-10,397,-112,-742,-250,73,-165,299,234,136,292,234,-464,-334,2252,69,300,1,1,1,15,3,1,1,0,0,0,5,21737,11417,34019,1940787,0,1937,78860,3695162,5783344,0,0,0,992,1000,1399,1400,6498997,34603,34603,42624,0,486,0,0
MPCTASK: EXP,3,12,584,0,48,244,50,544,-96,-543,-463,68,-203,478,234,171,351,234,-475,-266,2236,69,300,1,1,1,15,3,1,1,0,0,0,5,23326,9091,32911,1545499,0,1742,65361,3965404,5594939,0,0,0,994,1000,1399,1400,6498997,43155,43155,43155,0,585,0,0
MPCTASK: EXP,3,14,686,20,88,239,174,564,-4,-96,-596,85,-210,657,233,229,332,233,-461,-261,2227,69,300,1,1,1,15,3,1,1,0,0,0,5,21849,11324,34034,1925120,0,1743,115261,3714124,5786020,0,0,0,995,1000,1399,1400,6498997,36549,36549,43548,0,687,0,0
MPCTASK: EXP,3,16,789,39,147,242,280,577,58,-14,-646,22,-179,817,233,260,361,233,-457,-215,1884,69,300,1,1,1,15,3,1,1,0,0,0,5,24332,11604,37043,1972638,0,1866,169925,4136337,6297435,0,0,0,997,1000,1399,1400,6498997,33370,33370,43548,0,790,0,0
MPCTASK: EXP,3,18,887,78,201,245,389,548,40,321,-443,-89,-110,946,233,281,346,233,-454,-200,1790,69,300,1,1,1,15,3,1,1,0,0,0,5,23826,11280,36140,1917381,0,2199,51907,4050464,6143771,0,0,0,997,1000,1399,1400,6498997,31630,31630,43548,0,889,0,0
MPCTASK: EXP,3,20,988,110,255,250,422,486,29,491,-226,-197,-10,1035,233,267,333,233,-449,-202,1835,69,300,1,1,1,15,3,1,1,0,0,0,5,23252,12335,36510,2096884,0,1742,47286,3952673,6206759,0,0,0,998,1000,1399,1400,6498997,30825,30825,43548,0,990,0,0
MPCTASK: EXP,3,22,1085,150,296,258,433,377,38,697,-17,-280,108,1081,233,247,291,235,-441,-276,2207,69,300,1,1,1,15,3,1,1,0,0,0,5,21353,10519,32783,1788136,0,2003,61014,3629948,5573263,0,0,0,998,1000,1399,1400,6498997,31538,31538,43548,0,1087,0,0
MPCTASK: EXP,3,24,1185,195,323,264,413,239,34,817,267,-326,230,1083,233,222,236,236,-435,-258,2253,69,300,1,1,1,15,3,1,1,0,0,0,5,23426,9853,33522,1674933,0,1894,23108,3982292,5698789,0,0,0,998,1000,1399,1400,6498997,32174,32174,43548,0,1188,0,0
MPCTASK: EXP,3,26,1287,243,314,264,362,42,7,876,509,-337,340,1044,233,198,138,236,-435,-294,2253,69,300,1,1,1,15,3,1,1,0,0,0,5,23899,11128,36171,1891757,0,1742,68519,4062760,6149139,0,0,0,998,1000,1399,1400,6498997,34301,34301,43548,0,1290,0,0
MPCTASK: EXP,3,28,1387,284,307,266,261,-101,10,776,844,-327,423,968,233,155,68,236,-433,-202,2190,69,300,1,1,1,15,3,1,1,0,0,0,5,23889,11637,36390,1978206,0,64000,63808,4061048,6186330,0,0,0,998,1000,1399,1400,6498997,35695,35695,43548,0,1390,0,0
MPCTASK: EXP,3,30,1482,292,296,266,77,-219,-4,781,929,-232,467,860,233,86,-1,236,-434,-161,2109,69,300,1,1,1,15,3,1,1,0,0,0,5,19807,9357,29893,1590570,0,1742,85110,3367147,5081860,0,0,0,998,1000,1399,1400,6498997,34430,34430,43548,0,1485,0,0
