MPCTASK: EXP,2,22,1088,8,38,891,-36,-111,238,-58,-2,-10,0,0,1000,-2,2,1000,191,221,258,69,69,0,0,0,0,0,0,0,0,0,0,3,16616,14151,30959,2405607,0,0,0,2824587,5263025,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,24,1184,-5,26,908,-45,-97,164,-92,-59,-10,0,0,1000,-11,0,1000,208,229,229,69,69,0,0,0,0,0,0,0,0,0,0,3,16793,10169,27049,1728591,0,0,0,2854696,4598253,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,26,1289,-14,18,924,-39,-79,150,-109,-87,-6,0,0,1000,-16,-1,1000,224,249,246,69,69,0,0,0,0,0,0,0,0,0,0,4,21844,10052,32224,1708871,0,0,0,3713400,5478104,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,28,1389,-26,9,941,-37,-64,153,-114,-108,0,0,0,1000,-21,-3,1000,241,248,224,69,69,0,0,0,0,0,0,0,0,0,0,4,19034,12639,31887,2148584,0,0,0,3235717,5420966,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,30,1491,-36,6,955,-26,-42,129,-107,-140,8,0,0,1000,-24,0,1000,255,260,230,69,69,0,0,0,0,0,0,0,0,0,0,4,19754,13475,33317,2290762,0,0,0,3358011,5664009,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,32,1590,-49,1,970,-16,-26,105,-75,-134,16,0,0,1000,-31,-1,1000,270,264,223,69,69,0,0,0,0,0,0,0,0,0,0,4,18665,13071,32054,2222031,0,0,0,3173056,5449252,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,34,1683,-53,5,977,2,-6,78,-57,-150,16,0,0,1000,-28,5,1000,277,258,207,69,69,0,0,0,0,0,0,0,0,0,0,3,14976,9735,24912,1654788,0,0,0,2545930,4235010,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,36,1784,-55,9,986,20,4,76,-30,-125,19,0,0,1000,-27,9,1000,286,267,219,69,69,0,0,0,0,0,0,0,0,0,0,3,14845,10301,25590,1751096,0,0,0,2523566,4350503,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,38,1884,-52,11,995,41,9,67,-5,-82,29,0,0,1000,-22,10,1000,295,256,197,69,69,0,0,0,0,0,0,0,0,0,0,3,13769,11446,25303,1945823,0,0,0,2340682,4301636,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,40,1985,-50,19,1001,51,17,57,15,-61,35,0,0,1000,-19,17,1000,301,253,191,69,69,0,0,0,0,0,0,0,0,0,0,3,12855,13534,26629,2300661,0,0,0,2185372,4527053,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,42,2084,-47,24,1005,56,15,41,49,-39,38,0,0,1000,-17,19,1000,305,273,232,69,69,0,0,0,0,0,0,0,0,0,0,3,15103,10707,26070,1820083,0,0,0,2567462,4432029,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,44,2190,-39,21,1008,64,2,32,54,-20,43,0,0,1000,-10,13,1000,308,262,209,69,69,0,0,0,0,0,0,0,0,0,0,4,18997,13037,32233,2216157,0,0,0,3229404,5479737,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,46,2288,-35,19,1012,60,-6,29,31,26,47,0,0,1000,-10,10,1000,312,266,217,69,69,0,0,0,0,0,0,0,0,0,0,3,15037,12135,28441,2062793,0,0,0,2556179,4835096,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,48,2399,-47,0,1015,36,-31,33,12,17,46,0,0,1000,-25,-9,1000,315,268,218,69,69,0,0,0,0,0,0,0,0,0,0,5,23804,13299,37191,2260720,0,0,0,4046622,6322478,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,50,2492,-49,-8,1019,31,-33,38,-47,-20,44,0,0,1000,-25,-11,1000,319,261,197,69,69,0,0,0,0,0,0,0,0,0,0,4,19151,12057,31298,2049699,0,0,0,3255535,5320748,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,52,2595,-81,-28,1023,0,-40,31,-75,-32,38,0,0,1000,-56,-26,1000,323,250,181,69,69,0,0,0,0,0,0,0,0,0,0,5,21418,11141,32783,1893781,0,0,0,3640956,5573308,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,54,2698,-92,-38,1027,2,-30,31,-114,-119,30,0,0,1000,-59,-28,1000,327,281,221,69,69,0,0,0,0,0,0,0,0,0,0,5,24143,11721,35951,1992335,0,0,0,4104313,6111777,1,14,12,0,0,1000,1000
MPCTASK: EXP,2,56,2793,-104,-52,1029,13,-21,23,-136,-168,27,0,0,1000,-62,-35,1000,329,282,216,69,69,0,0,0,0,0,0,0,0,0,0,4,21159,10949,32199,1861199,0,0,0,3596889,5473930,1,14,12,0,0,1000,1000
