SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 3, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
MPCTASK: OOT takeoff: GATED cfclient trigger>=0.15m ramp=0.15m/s settle=+/-0.05m,vz<0.10m/s,1000ms timeout=12000ms
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xy=post_takeoff_settle z=0.70 m
MPCTASK: LIMO adaptive: cache=16x4 evals=1 timing=bar/rl/cache_cycles
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=post_takeoff_settle z_offset=0.09 m
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=0.02 y=-0.07
MPCTASK: OOT activated at z=0.01
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(0.01,-0.09) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MPC task loop 1
MPCTASK: x0: pos=(0.01,-0.09,0.01) vel=(-0.0,0.02,0.0)
MPCTASK: OOT loop 2 done
MPCTASK: ref: (0.01,-0.09,0.01)
MPCTASK: OOT loop 3 done
MPCTASK: SAFE TV mode=3: h=0.0 raw=0.0 grad=0.0 margin=0.0 thr=0.0 active0=0 active_count=0 eval=13579 us
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=23319 us
MPCTASK: MPC stack free=871 words
MPCTASK: setpoint: x=0.01 y=-0.09 z=0.08 preview_z=0.08
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: Cache level changed: 0 -> 1
MPCTASK: TAKEOFF SETTLING: z=0.72 vz=0.09; hold for 1000ms
MPCTASK: TAKEOFF SETTLING: z=0.74 vz=-0.06; hold for 1000ms
MPCTASK: TAKEOFF SETTLING: z=0.74 vz=-0.08; hold for 1000ms
MPCTASK: TAKEOFF SETTLING: z=0.73 vz=-0.09; hold for 1000ms
MPCTASK: TAKEOFF SETTLING: z=0.73 vz=-0.09; hold for 1000ms
MPCTASK: TAKEOFF COMPLETE: t=9554ms z=0.73 vz=0.0; trajectory queued origin=(-0.07,0.0)
MPCTASK: TRAJ START: z=0.73 origin=(-0.07,0.0) EXP clock reset; Z metric begins at t+3s
MPCTASK: EXP,3,2,85,-66,4,738,156,2,-20,754,-253,-354,-76,1,700,-28,171,700,34,160,669,69,300,1,3,3,15,3,1,1,0,0,0,5,23799,10894,34961,1851911,0,1779,22898,4045829,5943593,0,0,0,983,1000,1399,1400,6255584
MPCTASK: EXP,3,4,185,-18,-47,734,229,-161,-44,58,-85,-350,-87,20,700,69,118,700,25,357,836,69,300,1,3,3,15,3,1,1,0,0,0,5,25588,8176,34861,1389840,0,1779,65144,4349893,5926547,0,0,0,984,1000,1399,1400,6255584
MPCTASK: EXP,3,6,283,42,-48,729,257,-66,-32,-885,414,-350,-121,87,700,143,185,700,23,-33,1424,69,300,1,3,1,15,3,1,1,0,0,0,5,21162,10109,32092,1718431,0,42566,24451,3597373,5455840,0,0,0,988,1000,1399,1400,6306358
MPCTASK: EXP,3,8,381,97,-26,730,237,137,-2,-976,398,-383,-174,207,700,220,249,700,29,108,1188,69,300,1,3,3,15,3,1,1,0,0,0,5,20093,8686,29638,1476554,0,2203,24050,3415750,5038581,0,0,0,990,1000,1399,1400,6306358
MPCTASK: EXP,3,10,486,127,35,731,206,359,-16,-921,210,-358,-229,366,700,271,345,700,28,-43,1459,69,300,1,3,3,15,3,1,1,0,0,0,5,23735,10840,34843,1842722,0,1779,22898,4034957,5923343,0,0,0,993,1000,1399,1400,6306358
MPCTASK: EXP,3,12,586,120,107,726,154,535,-31,-573,48,-340,-267,545,700,260,413,700,20,-23,936,69,300,1,3,3,15,3,1,1,0,0,0,5,23049,11257,35203,1913607,0,2115,129851,3918217,5984568,0,0,0,994,1000,1399,1400,6306358
MPCTASK: EXP,3,14,685,150,192,720,194,654,-24,-281,-232,-247,-275,724,700,309,481,700,15,19,892,69,300,1,3,3,15,3,1,1,0,0,0,5,21851,10303,32906,1751432,0,1780,75153,3714505,5594058,0,0,0,996,1000,1399,1400,6306358
MPCTASK: EXP,3,16,788,157,241,720,220,650,9,80,-253,-196,-244,884,700,303,468,700,20,102,553,69,300,1,3,3,15,3,1,1,0,0,0,5,24969,9071,35427,1542002,0,1779,187913,4244649,6022605,0,0,0,997,1000,1399,1400,6367769
MPCTASK: EXP,3,18,887,166,286,721,243,592,14,306,-245,-140,-175,1013,699,288,451,699,21,136,515,69,300,1,3,3,15,3,1,1,0,0,0,5,19563,14865,35075,2526979,0,1779,22898,3325585,5962837,0,0,0,997,1000,1399,1400,6427578
MPCTASK: EXP,3,20,990,173,344,725,249,527,12,507,-124,-78,-74,1102,699,255,444,699,25,94,644,69,300,1,3,3,15,3,1,1,0,0,0,5,24461,12256,37780,2083335,0,1779,158112,4158281,6422698,0,0,0,997,1000,1399,1400,6444097
MPCTASK: EXP,3,22,1086,198,369,727,258,397,-7,625,20,-27,44,1148,699,234,381,699,25,76,781,69,300,1,3,3,15,3,1,1,0,0,0,5,22113,10482,33522,1781836,0,65979,71292,3759157,5698912,0,0,0,997,1000,1399,1400,6444097
MPCTASK: EXP,3,24,1186,214,389,728,223,266,-11,689,260,-2,166,1150,699,190,328,699,26,154,620,69,300,1,3,3,15,3,1,1,0,0,0,5,24449,8301,33503,1411006,0,2072,42733,4156374,5695634,0,0,0,997,1000,1399,1400,6444097
MPCTASK: EXP,3,26,1281,280,349,728,231,55,-25,782,432,-54,276,1111,699,198,183,699,23,-10,1150,69,300,1,3,3,15,3,1,1,0,0,0,5,17745,10014,29035,1702361,0,2653,23735,3016457,4936025,0,0,0,997,1000,1399,1400,6444097
MPCTASK: EXP,3,28,1387,294,337,724,123,-80,-36,610,785,-73,359,1035,700,113,124,700,17,66,1032,69,300,1,3,1,15,3,1,1,0,0,0,5,25274,9164,34957,1557779,0,1779,65161,4296617,5942756,0,0,0,997,1000,1399,1400,6444097
MPCTASK: EXP,3,30,1488,288,304,721,-47,-212,-26,610,917,-67,403,927,700,33,26,700,16,218,644,69,300,1,3,3,15,3,1,1,0,0,0,5,23123,10855,34625,1845347,0,1779,87207,3930898,5886231,0,0,0,997,1000,1399,1400,6444097
