---
SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
ESTKALMAN: State out of bounds, resetting
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 2, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
rajectory_start=z>=0.70m timeout=12000ms
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xy=forced_3s_start z=0.70 m
MPCTASK: Fixed baseline: w=0 qz=1 adaptive_cache=off
MPCTASK: LIMO posthoc: infeasible=nominal_fallback
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=forced_3s_start z_offset=0.09 m
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=0.0 y=0.09
MPCTASK: OOT activated at z=0.01
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(0.0,0.11) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MPC task looMPCTASK: OOT loop 2 done
p 1
MPCTASK: x0: pos=(0.0,0.11,0.01) vel=(-0.0,0.02MPCTASK: OOT loop 3 done
,-0.0)
MPCTASK: ref: (0.0,0.11,0.01)
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=27962 us
MPCTASK: MPC stack free=1083 words
MPCTASK: setpoint: x=0.0 y=0.11 z=0.08 preview_z=0.08
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: TAKEOFF COMPLETE: t=4238ms z=0.70 vz=0.18; trajectory queued origin=(-0.14,0.20)
MPCTASK: TRAJ START: z=0.70 origin=(-0.14,0.20) EXP clock reset
MPCTASK: EXP,2,2,84,-163,213,715,59,-22,137,346,-662,-408,-148,201,700,-157,500,700,15,167,382,69,69,1,1,0,0,0,0,0,1,1,0,5,23491,9463,33029,1608644,0,0,0,3993353,5614994,0,2,2,0,0,1000,1000,5614994
MPCTASK: EXP,2,4,184,-163,177,727,140,-88,84,-400,-358,-402,-159,220,700,-116,528,744,27,407,539,69,69,1,1,0,0,0,0,0,1,0,266,5,21059,9285,33335,1578322,0,0,0,3580053,5667042,0,4,2,0,0,1000,1000,5667042
MPCTASK: EXP,2,6,292,-169,151,736,128,51,131,-1516,252,-308,-193,287,700,-107,614,738,36,150,644,69,69,1,1,0,0,0,0,0,1,0,215,5,27994,12434,41995,2113663,0,0,0,4758845,7139264,0,6,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,8,379,-187,169,759,61,332,183,-1802,238,-351,-246,406,700,-84,700,703,59,34,518,69,69,0,0,0,0,0,0,0,0,0,0,5,19122,9373,28565,1593194,0,0,0,3250801,4856127,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,10,483,-241,259,771,-22,680,47,-1615,60,-461,-301,565,700,-93,824,702,71,-127,489,69,69,0,0,0,0,0,0,0,0,0,0,5,20993,11619,32681,1975185,0,0,0,3568697,5555909,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,12,579,-273,352,767,-16,930,-17,-1173,-405,-661,-339,745,700,-60,902,700,63,120,463,69,69,0,0,0,0,0,0,0,0,0,0,5,18801,10282,29153,1747874,0,0,0,3196165,4956062,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,14,683,-253,473,757,129,1099,-4,-520,-786,-872,-347,924,700,25,959,700,56,243,465,69,69,0,0,0,0,0,0,0,0,0,0,5,23621,9187,32877,1561716,0,0,0,4015386,5589116,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,16,784,-225,582,766,291,1117,84,191,-1021,-1012,-316,1084,700,96,960,702,66,183,430,69,69,0,0,0,0,0,0,0,0,0,0,5,22975,10978,34021,1866176,0,0,0,3905693,5783736,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,18,883,-201,678,786,475,950,145,837,-1338,-1090,-247,1213,699,154,901,709,86,-61,323,69,69,0,0,0,0,0,0,0,0,0,0,5,22041,10248,32361,1742041,0,0,0,3746985,5501486,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,20,984,-194,730,811,588,717,108,1055,-1153,-1032,-146,1302,699,139,826,715,111,-63,261,69,69,0,0,0,0,0,0,0,0,0,0,5,20105,12043,32221,2047318,0,0,0,3417665,5477679,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,22,1090,-126,752,806,698,499,-63,891,-523,-939,-27,1348,699,132,749,708,94,224,437,69,69,0,0,0,0,0,0,0,0,0,0,5,27723,11080,38877,1883502,0,0,0,4712793,6609193,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,24,1188,-89,693,770,672,230,-189,859,106,-723,94,1350,699,72,587,699,32,-54,476,69,69,0,0,0,0,0,0,0,0,0,0,5,22302,13110,35704,2228645,0,0,0,3791281,6069648,0,7,2,0,0,1000,1000,7139264
MPCTASK: EXP,2,26,1285,-30,682,750,593,45,-93,804,518,-520,204,1311,699,18,480,699,31,-37,300,69,69,0,0,0,0,0,0,0,0,0,0,5,23436,8596,32101,1461259,0,0,0,3984097,5457377,0,7,2,0,0,1000,1000,7139264
