---
SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 3, maneuver 0, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: LIMO adaptive: cache=16x4 evals=1 timing=bar/rl/cache_cycles
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: OOT activated at z=0.54
MPCTASK: OOT loop 1 done
MPCTASK: OOT loop 2 done
MPCTASK: OOT loop 3 done
MPCTASK: MPC task loop 1
MPCTASK: Benchmark reset: mode=3 maneuver=0
MPCTASK: x0: pos=(0.04,0.21,0.54) vel=(-0.04,-0.02,0.01)
MPCTASK: ref: (0.0,0.0,0.70)
MPCTASK: SAFE TV mode=3: h=0.0 raw=0.0 grad=0.0 margin=0.0 thr=0.0 active0=0 active_count=0 eval=11539 us
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=26567 us
MPCTASK: MPC stack free=865 words
MPCTASK: setpoint: x=0.01 y=0.18 z=0.70 preview_z=0.63
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: EXP,3,2,90,37,210,545,-55,-17,-16,-163,41,-29,0,0,700,12,189,700,0,0,0,0,0,0,0,0,15,1,1,1,0,0,0,5,25362,11707,37920,1990072,0,1787,82677,4311512,6446402,0,0,0,995,1000,1080,1133,7543369
MPCTASK: EXP,3,4,185,29,212,536,-57,3,-178,-71,-55,0,0,0,700,11,189,700,0,0,0,0,0,0,0,0,15,1,1,1,0,0,0,4,19952,10563,31167,1795601,0,1769,90406,3391736,5298479,0,0,0,996,1000,1195,1133,7543369
MPCTASK: EXP,3,6,279,21,212,514,-49,11,-224,-20,-110,35,0,0,700,11,187,700,0,0,0,0,0,0,0,0,15,2,1,1,0,0,0,3,13922,10611,25813,1803894,0,1764,135547,2366661,4388365,0,0,0,996,1000,1268,1266,7543369
MPCTASK: EXP,3,8,384,15,218,503,-30,15,47,56,-98,75,0,0,700,10,188,700,0,0,0,0,0,0,0,0,15,2,1,1,0,0,0,4,18839,11159,30658,1896998,0,20764,39800,3202547,5211875,0,0,0,996,1000,1316,1266,7543369
MPCTASK: EXP,3,10,491,20,221,517,0,3,185,122,-60,130,0,0,700,22,181,700,0,0,0,0,0,0,0,0,15,3,1,1,0,0,0,5,25057,11423,38075,1941834,0,1953,117397,4259598,6472873,0,0,0,996,1000,1346,1400,7543369
MPCTASK: Cache level changed: 0 -> 1
MPCTASK: EXP,3,12,587,21,219,536,6,-22,199,154,-2,167,0,0,700,21,169,700,-163,92,715,69,300,1,3,3,15,3,1,1,0,0,0,5,23608,9664,33944,1642750,0,1768,88734,4013173,5770541,0,0,0,996,1000,1365,1400,7543369
MPCTASK: EXP,3,14,688,32,214,557,19,-49,175,141,56,194,0,0,700,31,155,700,-142,103,701,69,300,1,3,3,15,3,1,1,0,0,0,5,24926,9099,34896,1546664,0,1768,123196,4237267,5932449,0,0,0,996,1000,1378,1400,7543369
MPCTASK: EXP,3,16,794,33,202,571,7,-82,122,127,77,224,0,0,700,24,134,700,-128,117,805,69,300,1,3,3,15,3,1,1,0,0,0,5,26102,13213,40388,2246159,0,1950,127362,4437352,6866051,0,0,0,996,1000,1385,1400,7594890
MPCTASK: EXP,3,18,889,33,190,582,-4,-105,113,87,75,239,0,0,700,21,120,700,-117,123,848,69,300,1,3,3,15,3,1,1,0,0,0,5,23877,10618,35648,1804865,0,1768,147407,4059067,6060283,0,0,0,996,1000,1390,1400,7594890
MPCTASK: EXP,3,20,994,30,179,595,-19,-119,120,76,66,254,0,0,700,12,104,700,-104,126,792,69,300,1,3,3,15,3,1,1,0,0,0,5,27183,11887,39775,2020765,0,1931,94495,4621055,6761845,0,0,0,996,1000,1394,1400,7594890
MPCTASK: EXP,3,22,1086,21,163,609,-37,-138,119,71,34,250,0,0,700,-5,83,700,-90,128,708,69,300,1,3,3,15,3,1,1,0,0,0,5,21463,10778,32880,1832151,0,1768,58361,3648593,5589719,0,0,0,996,1000,1396,1400,7594890
MPCTASK: EXP,3,24,1190,14,147,620,-45,-149,100,29,-16,222,0,0,700,-11,73,700,-79,131,684,69,300,1,3,3,15,3,1,1,0,0,0,5,24873,11140,36852,1893710,0,2173,76305,4228367,6265034,0,0,0,996,1000,1397,1400,7594890
MPCTASK: EXP,3,26,1292,6,131,629,-45,-154,79,0,-33,169,0,0,700,-7,59,700,-70,138,701,69,300,1,3,3,15,3,1,1,0,0,0,5,25952,11242,38755,1910711,0,1768,91992,4411743,6588411,0,0,0,996,1000,1398,1400,7594890
MPCTASK: EXP,3,28,1393,2,114,639,-38,-152,88,-53,-51,97,0,0,700,-7,53,700,-60,144,728,69,300,1,3,3,15,3,1,1,0,0,0,5,26379,11774,39005,2001634,0,2100,94644,4484415,6631011,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,30,1493,0,98,648,-29,-149,86,0,-40,51,0,0,700,-6,34,700,-51,152,816,69,300,1,3,3,15,3,1,1,0,0,0,5,25910,11294,38876,1919905,0,1934,160110,4404527,6609073,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,32,1595,0,81,657,-15,-149,76,-38,-61,32,0,0,700,1,19,700,-42,153,743,69,300,1,3,3,15,3,1,1,0,0,0,5,27913,11494,40619,1953993,0,1768,162064,4745087,6905269,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,34,1694,4,69,664,3,-137,78,-58,-71,43,0,0,700,11,16,700,-35,162,830,69,300,1,3,3,15,3,1,1,0,0,0,5,27849,11825,39975,2010281,0,1768,24111,4734167,6795753,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,36,1793,12,58,676,25,-123,81,-60,-63,74,0,0,700,32,7,700,-23,152,650,69,300,1,3,3,15,3,1,1,0,0,0,5,25133,11869,37820,2017700,0,1768,84161,4272555,6429427,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,38,1894,25,52,682,44,-101,39,-121,16,128,0,0,700,36,22,700,-17,171,766,69,300,1,3,3,15,3,1,1,0,0,0,5,25803,11616,39848,1974737,0,1768,387102,4386411,6774252,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,40,1991,34,48,687,46,-76,18,-104,43,151,0,0,700,41,22,700,-12,176,762,69,300,1,3,3,15,3,1,1,0,0,0,5,25383,10015,36572,1702478,0,1985,174623,4314928,6217316,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,42,2089,41,43,686,39,-49,-2,-178,90,152,0,0,700,44,32,700,-14,177,705,69,300,1,3,3,15,3,1,1,0,0,0,5,22702,10798,34314,1835455,0,1776,67459,3859284,5833518,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,44,2200,46,40,691,21,-15,49,-156,173,192,0,0,700,36,48,700,-8,107,494,69,300,1,3,3,15,3,1,1,0,0,0,5,29581,13320,44400,2264318,0,1892,96922,5028711,7548246,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,46,2296,46,45,697,-10,14,44,-146,149,233,0,0,700,23,56,700,-2,153,573,69,300,1,3,3,15,3,1,1,0,0,0,5,25294,13467,40197,2289436,0,2640,38250,4299816,6833653,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,48,2396,38,59,695,-38,49,-4,-140,92,248,0,0,700,13,79,700,-5,179,710,69,300,1,3,3,15,3,1,1,0,0,0,5,28018,12388,40984,2105863,0,2114,72653,4763079,6967394,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,50,2494,29,79,693,-65,84,-32,-9,130,319,0,0,700,-8,97,700,-13,154,512,69,300,1,3,3,15,3,1,1,0,0,0,5,24230,12876,38083,2188825,0,1768,65755,4119023,6474201,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,52,2595,12,93,689,-97,78,-34,224,139,355,0,0,700,-32,85,700,-17,125,516,69,300,1,3,3,15,3,1,1,0,0,0,5,23912,13222,37832,2247732,0,1769,23283,4064987,6431568,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,54,2695,-15,108,686,-130,52,-47,179,-3,400,0,0,700,-56,96,700,-22,181,635,69,300,1,3,3,15,3,1,1,0,0,0,5,25124,13167,38953,2238224,0,1768,87656,4271043,6622225,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,56,2796,-41,114,683,-135,15,-17,370,-84,389,0,0,700,-73,70,700,-19,136,538,69,300,1,3,3,15,3,1,1,0,0,0,5,27630,10384,39344,1765080,0,1768,123411,4697087,6688557,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,58,2896,-72,115,684,-137,-47,18,291,-168,337,0,0,700,-93,57,700,-15,126,516,69,300,1,3,3,15,3,1,1,0,0,0,5,25296,13823,39544,2349770,0,1776,46926,4300219,6722982,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,60,2993,-95,108,682,-119,-88,-5,144,-239,294,0,0,700,-98,56,700,-18,5,953,69,300,1,3,3,15,3,1,1,0,0,0,5,21598,13583,36790,2309093,0,108479,102274,3671584,6254389,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,62,3095,-126,97,681,-95,-103,-31,110,-322,235,0,0,700,-115,42,700,-24,131,532,69,300,1,3,3,15,3,1,1,0,0,0,5,26208,11903,38878,2022907,0,1769,37800,4455279,6609295,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,64,3196,-141,87,682,-50,-113,31,118,-289,151,0,0,700,-112,27,700,-17,112,522,69,300,1,3,3,15,3,1,1,0,0,0,5,25537,13977,40050,2376058,0,1768,64239,4341327,6808700,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,66,3297,-165,74,686,-20,-125,28,16,-388,143,0,0,700,-114,24,700,-13,57,704,69,300,1,3,3,15,3,1,1,0,0,0,5,25888,13151,40119,2235719,0,2166,24273,4400896,6820369,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,68,3398,-179,59,690,30,-118,57,-91,-441,52,0,0,700,-109,18,700,-9,130,554,69,300,1,3,3,15,3,1,1,0,0,0,5,27279,14018,41673,2382960,0,1776,38336,4637435,7084490,0,0,0,996,1000,1399,1400,7594890
MPCTASK: EXP,3,70,3491,-175,43,698,100,-108,83,-114,-388,-47,0,0,700,-85,11,700,-1,179,738,69,300,1,3,3,15,3,1,1,0,0,0,5,21964,12021,34880,2043596,0,1768,126678,3733811,5929685,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,72,3595,-162,31,702,166,-95,47,-90,-367,-108,0,0,700,-46,2,700,2,153,577,69,300,1,3,3,15,3,1,1,0,0,0,5,25538,11346,38832,1928899,0,24932,220099,4341311,6601412,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,74,3695,-140,23,706,223,-81,50,-98,-256,-120,0,0,700,-15,-4,700,6,142,527,69,300,1,3,3,15,3,1,1,0,0,0,5,25844,10586,37859,1799517,0,194986,24236,4393356,6436185,0,0,0,995,1000,1399,1400,7594890
MPCTASK: EXP,3,76,3796,-120,15,714,249,-61,59,-128,-86,-91,0,0,700,1,6,700,14,128,462,69,300,1,3,3,15,3,1,1,0,0,0,5,26047,12347,38924,2098846,0,1768,65155,4427759,6617153,0,0,0,994,1000,1399,1400,7594890
MPCTASK: EXP,3,78,3896,-91,9,719,260,-43,51,-118,46,-51,0,0,700,21,0,700,19,145,496,69,300,1,3,3,15,3,1,1,0,0,0,5,26790,12095,39814,2055987,0,1771,23285,4554079,6768344,0,0,0,993,1000,1399,1400,7594890
MPCTASK: EXP,3,80,3995,-60,3,722,250,-27,38,-61,109,-68,0,0,700,21,2,700,22,173,654,69,300,1,3,3,15,3,1,1,0,0,0,5,24779,13235,38765,2249885,0,1776,100540,4212471,6590074,0,0,0,992,1000,1399,1400,7594890
