---
SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 1, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
MPCTASK: OOT takeoff: GATED cfclient trigger>=0.15m ramp=0.15m/s settle=+/-0.05m,vz<0.10m/s,1000ms timeout=12000ms
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xy=post_takeoff_settle z=0.70 m
MPCTASK: Fixed baseline: w=0 qz=1 adaptive_cache=off
MPCTASK: MPC-CBF analytic LTV rows: always_on=1 horizon=20 gate=off floor_z=0.70 margin=0
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=post_takeoff_settle z_offset=0.09 m
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=0.01 y=0.03
MPCTASK: OOT activated at z=0.01
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(0.02,0.05) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MMPCTASK: OOT loop 2 done
PC task loop 1
MPCTASK: x0: pos=(0.02,0.05,0.01) vel=(0.01,-0.02,0.0)
MPCTASK: ref: (0.02,0.05,0.01)
MPCTASK: OOT loop 3 done
MPCTASK: SAFE TV mode=1: h=-0.686 raw=0.013 grad=1.0 margin=0.0 thr=0.0 active0=1 active_count=20 eval=0 us
MPCTASK: Cache level changed: 0 -> 1
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=26285 us
MPCTASK: MPC stack free=1103 words
MPCTASK: setpoint: x=0.02 y=0.05 z=0.07 preview_z=0.07
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: TAKEOFF SETTLING: z=0.74 vz=-0.03; hold for 1000ms
MPCTASK: TAKEOFF COMPLETE: t=8716ms z=0.73 vz=-0.02; trajectory queued origin=(-0.05,-0.03)
MPCTASK: TRAJ START: z=0.73 origin=(-0.05,-0.03) EXP clock reset; Z metric begins at t+3s
MPCTASK: EXP,1,2,78,-47,-18,734,222,197,-6,-197,-43,-170,-58,-33,700,-47,360,702,32,732,1019,0,0,1,20,17,0,0,0,0,0,0,0,5,26956,0,27516,0,0,0,0,4582411,4677886,0,0,0,0,0,1000,1000,4677886
MPCTASK: EXP,1,4,174,-35,-1,733,203,243,0,-613,198,-188,-69,-14,700,-17,432,702,33,733,1019,0,0,1,20,17,0,0,0,0,0,0,0,5,24074,0,24275,0,0,0,0,4092471,4126759,0,0,0,0,0,1000,1000,4677886
MPCTASK: EXP,1,6,274,-24,27,742,135,392,26,-1134,504,-150,-104,52,700,10,520,705,42,742,1000,0,0,1,20,17,0,0,0,0,0,0,0,5,22989,0,23561,0,0,0,0,3908171,4005519,0,0,0,0,0,1000,1000,4677886
MPCTASK: EXP,1,8,373,-17,77,750,63,588,0,-1178,361,-161,-157,171,700,54,599,705,50,750,1019,0,0,1,20,16,0,0,0,0,0,0,0,5,21960,0,22535,0,0,0,0,3733167,3831123,0,0,0,0,0,1000,1000,4677886
MPCTASK: EXP,1,10,474,-24,129,743,12,754,-65,-1039,91,-132,-212,330,700,91,654,702,30,730,1019,0,0,1,20,17,0,0,0,0,0,0,0,5,23922,0,24498,0,0,0,0,4066803,4164758,0,0,0,0,0,1000,1000,4677886
MPCTASK: EXP,1,12,578,-31,207,733,15,910,-71,-755,-240,-94,-250,510,700,133,706,700,18,718,1019,0,0,1,20,19,0,0,0,0,0,0,0,5,27587,0,27784,0,0,0,0,4689799,4723287,0,0,0,0,0,1000,1000,4723287
MPCTASK: EXP,1,14,676,-25,324,720,90,1041,-61,-282,-541,-22,-257,689,700,186,762,700,8,708,1019,0,0,1,20,19,0,0,0,0,0,0,0,5,25110,0,25415,0,0,0,0,4268535,4320554,0,0,0,0,0,1000,1000,4723287
MPCTASK: EXP,1,16,775,-9,402,717,202,1007,-7,220,-677,64,-227,849,700,230,746,700,16,716,1019,0,0,1,20,19,0,0,0,0,0,0,0,5,23971,0,24679,0,0,0,0,4075007,4195487,0,0,0,0,0,1000,1000,4723287
MPCTASK: EXP,1,18,875,-28,491,723,250,927,26,632,-605,55,-157,978,699,204,719,702,23,723,1000,0,0,1,20,19,0,0,0,0,0,0,0,5,23674,0,24980,0,0,0,0,4024443,4246667,0,0,0,0,0,1000,1000,4723287
MPCTASK: EXP,1,20,977,-11,577,733,334,789,22,1033,-644,82,-57,1067,699,208,673,704,33,733,1000,0,0,1,20,19,0,0,0,0,0,0,0,5,26684,0,27412,0,0,0,0,4536307,4660214,0,0,0,0,0,1000,1000,4723287
MPCTASK: EXP,1,22,1075,59,637,735,478,581,-19,1296,-464,16,61,1113,699,236,598,703,32,732,1019,0,0,1,20,19,0,0,0,0,0,0,0,5,24098,0,24530,0,0,0,0,4096575,4170118,0,0,0,0,0,1000,1000,4723287
MPCTASK: EXP,1,24,1177,109,679,732,515,341,-53,1392,40,-116,183,1115,699,202,508,701,21,721,1019,0,0,1,20,18,0,0,0,0,0,0,0,5,24728,0,24926,0,0,0,0,4203728,4237402,0,0,0,0,0,1000,1000,4723287
MPCTASK: EXP,1,26,1280,104,688,722,397,71,-73,1412,484,-84,293,1075,699,92,393,699,8,708,1019,0,0,1,20,19,0,0,0,0,0,0,0,5,28562,0,28759,0,0,0,0,4855467,4889127,0,0,0,0,0,1000,1000,4889127
MPCTASK: EXP,1,28,1374,155,664,713,307,-204,-54,1388,721,-200,376,999,700,44,250,700,2,702,1019,0,0,1,20,19,0,0,0,0,0,0,0,5,22523,0,22730,0,0,0,0,3828771,3864080,0,0,0,0,0,1000,1000,4889127
