SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
ESTKALMAN: State out of bounds, resetting
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 0, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
MPCTASK: OOT takeoff: cfclient trigger>=0.15m ramp=0.15m/s figure8_start=3000ms_at_measureMPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xyz=measured_at_forced_3s_start target_z=0.70 m
MPCTASK: Fixed baseline: w=0 qz=1 adaptive_cache=off
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=forced_3s_start start_delay=3000ms z_baseline=measured_at_start
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=0.0 y=-0.03
MPCTASK: OOT activated at z=0.01
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(0.02,-0.05) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MPC task loop 1
MPCTASK: MPCTASK: OOT loop 2 done
x0: pos=(0.02,-0.05,0.01) vel=(0.0,-0.0,-MPCTASK: OOT loop 3 done
0.0)
MPCTASK: ref: (0.02,-0.05,0.01)
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=25289 us
MPCTASK: MPC stack free=1165 words
MPCTASK: setpoint: x=0.02 y=-0.05 z=0.07 preview_z=0.07
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: TAKEOFF COMPLETE: t=3000ms z=0.44 vz=0.23; trajectory queued origin=(-0.07,0.01,0.44)
MPCTASK: TRAJ START: z=0.44 origin=(-0.07,0.01,0.44) EXP clock reset; Z metric begins at t+3s
MPCTASK: EXP,0,2,69,-89,34,453,-75,-2,242,477,-187,1069,-76,19,442,-147,325,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18454,0,18725,0,0,0,0,3137093,3183262,0,0,0,0,0,1000,1000,3854293
MPCTASK: EXP,0,4,175,-120,27,471,-99,-9,153,-744,-99,1309,-87,38,442,-145,415,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23308,0,23363,0,0,0,0,3962210,3971926,0,0,0,0,0,1000,1000,3971926
MPCTASK: EXP,0,6,271,-128,18,490,-118,133,100,-1339,-119,1316,-122,105,442,-105,472,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20123,0,20177,0,0,0,0,3420769,3430216,0,0,0,0,0,1000,1000,3971926
MPCTASK: EXP,0,8,372,-172,46,499,-182,385,13,-1743,-508,1193,-175,224,442,-85,573,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21277,0,21331,0,0,0,0,3616957,3626400,0,0,0,0,0,1000,1000,3971926
MPCTASK: EXP,0,10,472,-235,89,501,-219,651,-19,-1373,-726,1043,-230,383,442,-83,633,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20873,0,20926,0,0,0,0,3548325,3557610,0,0,0,0,0,1000,1000,3971926
MPCTASK: EXP,0,12,574,-263,163,496,-125,863,-51,-854,-1044,723,-268,563,442,-29,684,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22327,0,22380,0,0,0,0,3795465,3804750,0,0,0,0,0,1000,1000,3971926
MPCTASK: EXP,0,14,672,-311,247,495,7,981,-53,-479,-1526,281,-275,742,442,15,723,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20988,0,21042,0,0,0,0,3567797,3577245,0,0,0,0,0,1000,1000,3971926
MPCTASK: EXP,0,16,776,-348,326,495,197,1009,-62,-167,-1625,-157,-244,902,442,38,727,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25168,0,25222,0,0,0,0,4278481,4287930,0,0,0,0,0,1000,1000,4287930
MPCTASK: EXP,0,18,872,-371,391,498,387,961,-16,102,-1717,-571,-175,1031,442,56,695,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20392,0,20453,0,0,0,0,3466617,3477173,0,0,0,0,0,1000,1000,4287930
MPCTASK: EXP,0,20,979,-356,470,502,664,808,35,536,-1829,-1126,-75,1120,441,109,634,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25596,0,25951,0,0,0,0,4351170,4411832,0,0,0,0,0,1000,1000,4411832
MPCTASK: EXP,0,22,1076,-302,534,506,893,601,28,932,-1626,-1486,43,1166,441,148,548,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23608,0,24059,0,0,0,0,4013273,4090009,0,0,0,0,0,1000,1000,4411832
MPCTASK: EXP,0,24,1173,-222,552,498,1048,311,-29,1200,-1066,-1647,165,1168,441,152,424,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20387,0,20441,0,0,0,0,3465738,3475026,0,0,0,0,0,1000,1000,4411832
MPCTASK: EXP,0,26,1272,-129,565,488,1091,95,-73,1165,-192,-1711,275,1129,442,123,335,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19557,0,19736,0,0,0,0,3324571,3355184,0,0,0,0,0,1000,1000,4411832
