SYS: Crazyflie 2.1 Brushless is up and running!
SYS: Build 2:de14ff9f08ae (2025.09.1 +2) MODIFIED
SYS: I am 0x373930393434471500370039 and I have 1024KB of flash!
CFGBLK: v1, verification [OK]
DECK_DISCOVERY: Backend found: onewire
DECK_DISCOVERY: Backend found: deckctrl
DECK_CORE: 1 deck(s) found
DECK_CORE: Calling INIT on driver bcFlow2 for deck 0
ZR2: Z-down sensor [OK]
PMW: Motion chip id: 0x49:0xB6
IMU: BMI088: Using I2C interface.
IMU: BMI088 Gyro connection [OK].
IMU: BMI088 Accel connection [OK]
IMU: BMP390 I2C connection [OK]
ESTIMATOR: Using Kalman (2) estimator
CONTROLLER: Using PID (1) controller
MTR-DRV: Using brushless motor driver
SYS: About to run tests in system.c.
SYS: NRF51 version: 2026.04 (C21B)
EEPROM: I2C connection [OK].
STORAGE: Storage check [OK].
IMU: BMI088 gyro self-test [OK]
DECK_CORE: Deck 0 test [OK].
SYS: Self test passed!
STAB: Wait for sensor calibration...
SYS: Free heap: 15048 bytes
MPCTASK: Waiting for activation ...
STAB: Starting stabilizer loop
STAB: WARNING: stabilizer loop rate is off (1004)
SUP: Ready to fly
MPCTASK: Benchmark mode 3, maneuver 4, max_iter 5, task_pri 0
MPCTASK: Reference altitude: 0.70 m; barrier skip when z>0.75 and vz>-0.20
MPCTASK: OOT takeoff: cfclient trigger>=0.15m ramp=0.15m/s figure8_start=3000ms_at_measured_z target=0.70m timeout=12000ms
MPCTASK: Common baseline: mpc_hz=20 model_hz=20 rho=5 base_w=0 base_qz=1 Qz=100 R=4 bridge=x10 guards=z[ref,ref+0.20] xy=free cap=0.05
MPCTASK: MPC->PID: xyz=x10, z_guard=[ref,ref+0.20], yaw=raw_rz, output_hold=200ms, safety_hold=500ms
MPCTASK: Reference origin: xyz=measured_at_forced_3s_start target_z=0.70 m
MPCTASK: LIMO adaptive: cache=16x4 evals=1 timing=bar/rl/cache_cycles
MPCTASK: EXP every=2: m,s,tms,p3[mm],v3[mmps],att3[cdeg],ref3[mm],cmd3[mm],h/raw/grad/mar/thr[milli],act/ac/bind,wi/qi/cache/noa,pa/pf/du[milli],it,mpc/eval/total[us],bar/tanh/rl/cache/solve/step[cycles],overruns,post_active/post_infeasible_totals,wreq/w/qzreq/qz[milli],max_step_cycles
MPCTASK: Figure8: source=traj_fig8_12.h source_hz=100 samples=1205 laps=2 duration=24.07 s origin=forced_3s_start start_delay=3000ms z_baseline=measured_at_start
CONTROLLER: Using OutOfTree (6) controller
MPCTASK: Trajectory origin: x=0.02 y=0.04
MPCTASK: OOT activated at z=0.01
MPCTASK: TAKEOFF START: trigger_z=0.15 start_z=0.01 target=0.70 hold=(0.02,0.06) ramp=0.15m/s
MPCTASK: OOT loop 1 done
MPCTASK: MPC task loop 1
MPCTASK: x0: pos=(0.02,0.06,0.01) vel=(0.0,0.03,MPCTASK: OOT loop 2 done
-0.0)
MPCTASK: ref: (0.02,0.06,0.01)
MPCTASK: OOT loop 3 done
MPCTASK: SAFE TV mode=3: h=0.0 raw=0.0 grad=0.0 margin=0.0 thr=0.0 active0=0 active_count=0 eval=14033 us
MPCTASK: MPC solve start
MPCTASK: MPC solve done, iter=5
MPCTASK: MPC time=23175 us
MPCTASK: MPC stack free=869 words
MPCTASK: setpoint: x=0.02 y=0.06 z=0.07 preview_z=0.07
MPCTASK: MPC task loop 2
MPCTASK: MPC task loop 3
MPCTASK: Cache level changed: 0 -> 1
MPCTASK: TAKEOFF COMPLETE: t=3000ms z=0.44 vz=0.19; trajectory queued origin=(-0.02,0.10,0.44)
MPCTASK: TRAJ START: z=0.45 origin=(-0.02,0.10,0.44) EXP clock reset; Z metric begins at t+3s
MPCTASK: EXP,3,2,84,-32,118,460,-68,49,181,16,98,114,-23,109,448,-92,358,448,-239,-59,1233,69,300,1,3,3,15,3,1,1,0,0,0,5,23438,9941,34127,1689932,0,1731,23120,3984341,5801578,0,0,0,989,1000,1399,1400,6351927
MPCTASK: EXP,3,4,184,-20,141,480,-36,76,155,-264,-50,304,-34,128,448,-10,408,449,-219,200,931,69,300,1,3,3,15,3,1,1,0,0,0,5,22983,9425,33217,1602313,0,65877,50401,3907089,5647050,0,0,0,988,1000,1399,1400,6351927
MPCTASK: EXP,3,6,282,-56,146,490,-118,152,52,-805,269,499,-69,195,448,-49,425,448,-209,-102,1571,69,300,1,3,3,15,3,1,1,0,0,0,5,20926,9840,31343,1672740,0,1731,75808,3557253,5328417,0,0,0,988,1000,1399,1400,6351927
MPCTASK: EXP,3,8,383,-112,146,496,-226,248,30,-745,-64,607,-122,315,449,-65,422,449,-203,-136,1526,69,300,1,3,3,15,3,1,1,0,0,0,5,22059,10305,32994,1751723,0,1731,84373,3750117,5609043,0,0,0,989,1000,1399,1400,6351927
MPCTASK: EXP,3,10,485,-161,171,495,-244,349,-10,-517,-412,688,-176,474,448,-81,443,448,-206,1,1030,69,300,1,3,3,15,3,1,1,0,0,0,5,22610,11225,34722,1908170,0,1731,127989,3843750,5902805,0,0,0,991,1000,1399,1400,6351927
MPCTASK: EXP,3,12,584,-211,174,496,-218,377,12,-300,-576,758,-215,653,448,-93,411,448,-203,-74,1338,69,300,1,3,3,15,3,1,1,0,0,0,5,22881,9314,32827,1583241,0,1731,84825,3889782,5580756,0,0,0,993,1000,1399,1400,6351927
MPCTASK: EXP,3,14,683,-255,223,501,-149,456,25,-266,-896,629,-222,832,448,-91,453,448,-198,-156,1876,69,300,1,3,3,15,3,1,1,0,0,0,5,20105,10578,31928,1798107,0,1732,127850,3417826,5427894,0,0,0,995,1000,1399,1400,6351927
MPCTASK: EXP,3,16,784,-325,278,506,-99,511,19,-55,-889,427,-191,992,448,-159,481,449,-193,-117,1853,69,300,1,3,3,15,3,1,1,0,0,0,5,23881,8621,33345,1465635,0,1731,121053,4059822,5668776,0,0,0,996,1000,1399,1400,6351927
MPCTASK: EXP,3,18,882,-375,318,513,-8,489,-10,315,-1167,133,-122,1121,448,-176,449,450,-188,-208,2120,69,300,1,3,3,15,3,1,1,0,0,0,5,21634,10004,32156,1700693,0,1731,64257,3677673,5466630,0,0,0,997,1000,1399,1400,6351927
MPCTASK: EXP,3,20,987,-427,338,516,98,393,-50,285,-1275,-185,-22,1210,448,-215,415,451,-193,-233,2172,69,300,1,3,3,15,3,1,1,0,0,0,5,26007,9177,35699,1559976,0,1731,65376,4421126,6068912,0,0,0,998,1000,1399,1400,6351927
MPCTASK: EXP,3,22,1088,-427,383,514,281,338,-59,324,-1181,-530,96,1256,448,-201,406,450,-197,-193,2172,69,300,1,3,3,15,3,1,1,0,0,0,5,25097,12389,37968,2106078,0,1731,58580,4266353,6454573,0,0,0,998,1000,1399,1400,6454573
MPCTASK: EXP,3,24,1184,-448,386,507,363,215,-46,422,-745,-838,219,1258,448,-264,335,448,-201,-105,1716,69,300,1,3,3,15,3,1,1,0,0,0,5,24032,8936,33235,1519044,0,1731,23120,4085334,5650093,0,0,0,999,1000,1399,1400,6454573
MPCTASK: EXP,3,26,1283,-435,426,503,422,145,-18,602,-624,-1190,328,1219,448,-275,299,448,-200,-125,1480,69,300,1,3,3,15,3,1,1,0,0,0,5,21520,10181,32497,1730693,0,2125,24274,3658349,5525553,0,0,0,999,1000,1399,1400,6454573
MPCTASK: EXP,3,28,1386,-442,438,502,403,12,0,746,-245,-1389,411,1143,448,-346,243,448,-197,-144,1669,69,300,1,3,3,15,3,1,1,0,0,0,5,25429,9308,35374,1582281,0,2070,84795,4322881,6013592,0,0,0,999,1000,1399,1400,6454573
MPCTASK: EXP,3,30,1481,-441,414,503,330,-140,54,753,111,-1443,455,1035,448,-402,149,450,-196,-42,1272,69,300,1,3,3,15,3,1,1,0,0,0,5,20782,9930,30981,1688044,0,1731,23120,3532941,5266952,0,0,0,999,1000,1399,1400,6454573
MPCTASK: EXP,3,32,1583,-453,366,511,216,-317,58,949,129,-1337,455,900,448,-447,13,452,-188,-85,1745,69,300,1,3,3,15,3,1,1,0,0,0,5,23089,8966,32323,1524166,0,1731,23120,3925073,5494893,0,0,0,999,1000,1399,1400,6454573
MPCTASK: EXP,3,34,1681,-489,262,516,102,-565,-14,950,76,-1085,407,744,448,-497,-157,451,-186,30,2006,69,300,1,3,3,15,3,1,1,0,0,0,5,20877,9522,30951,1618731,0,1731,70835,3549065,5261696,0,0,0,999,1000,1399,1400,6454573
MPCTASK: EXP,3,36,1785,-481,213,512,61,-654,-48,423,271,-818,317,572,448,-502,-204,449,-197,-94,1370,69,300,1,3,3,15,3,1,1,0,0,0,5,23471,10010,33869,1701499,0,1731,43719,3989934,5757849,0,0,0,999,1000,1399,1400,6454573
MPCTASK: EXP,3,38,1881,-478,122,505,9,-725,-72,62,212,-523,192,389,448,-472,-288,448,-208,-54,1487,69,300,1,3,3,15,3,1,1,0,0,0,5,20536,9071,30509,1541993,0,1731,50136,3491037,5186660,0,0,0,998,1000,1399,1400,6454573
MPCTASK: EXP,3,40,1984,-514,58,501,-61,-706,-69,-124,43,-263,44,201,448,-478,-328,448,-212,-22,1342,69,300,1,3,3,15,3,1,1,0,0,0,5,23370,9657,33935,1641643,0,2124,24277,3972965,5768907,0,0,0,998,1000,1399,1400,6454573
